retroID,POS,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
shels001,C,0,10,3,0,0,0,0,0,1,0,0
shelc001,C,0,48,10,0,0,0,3,0,0,0,0
shepj102,C,62,1618,257,46,7,5,4,15,15,17,2
shepj102,C,71,1907,356,36,4,4,4,8,11,12,1
shepj102,C,71,1782,288,34,6,6,13,6,12,12,1
shepj102,C,0,0,6,0,2,0,0,0,0,0,0
shepr101,C,0,0,5,2,0,0,0,0,0,0,0
shern102,C,1,30,4,0,0,0,0,0,0,0,0
shern102,C,25,718,221,13,2,2,4,11,9,6,0
shern102,C,39,1068,282,15,2,3,3,12,10,5,0
shern102,C,52,1249,265,26,6,6,3,10,17,18,1
shern102,C,31,887,253,16,2,3,3,14,19,5,0
shing101,C,0,0,27,17,4,1,5,0,0,0,0
shing101,C,0,0,1,1,3,1,0,0,0,0,0
shoor101,C,2,57,8,0,0,0,0,2,2,0,0
shopt101,C,1,25,5,3,0,0,0,0,1,1,0
shopt101,C,1,44,8,1,0,0,1,0,1,0,0
shopk001,C,2,87,14,0,0,0,0,0,2,0,0
shopk001,C,44,1260,287,28,4,6,2,0,23,13,0
shopk001,C,0,12,2,0,1,0,1,0,0,0,0
shopk001,C,46,1211,324,18,2,1,2,0,29,6,0
shopk001,C,31,841,208,20,2,5,3,0,19,11,0
shopk001,C,32,873,263,14,1,0,2,0,17,10,0
shopk001,C,94,2618,586,34,7,2,8,0,37,10,0
shopk001,C,71,1877,485,37,3,7,1,0,26,18,0
shopk001,C,42,1110,294,18,4,0,4,0,19,10,0
shopk001,C,22,588,160,11,6,3,4,0,13,6,0
shopk001,C,74,2016,476,31,4,3,6,0,49,15,0
shorc102,C,1,0,0,0,0,0,0,0,0,0,0
siddj001,C,19,556,142,16,1,3,3,0,13,11,0
siddj001,C,6,171,33,5,0,0,1,0,6,3,0
siddj001,C,12,348,78,8,2,1,1,0,12,6,0
siddj001,C,2,84,14,1,2,0,2,0,7,0,0
siemo101,C,0,0,35,10,5,1,1,0,0,0,0
siemo101,C,0,0,81,11,8,2,5,0,0,0,0
silvc101,C,1,76,9,1,1,0,0,2,0,0,0
silvc101,C,0,0,54,8,0,1,0,0,0,0,0
silvc101,C,0,0,113,15,1,1,2,0,0,0,0
silvc101,C,0,0,177,22,3,5,0,0,0,0,0
silvc101,C,7,216,47,4,0,1,1,2,1,4,0
silvc101,C,19,477,97,11,2,2,2,3,6,3,0
silvc101,C,6,285,72,5,3,1,2,2,6,2,0
silvc101,C,0,0,46,1,2,1,0,0,0,0,0
silvc101,C,0,0,17,1,0,0,0,0,0,0,0
silvc101,C,0,0,66,6,0,2,1,0,0,0,0
silvk101,C,0,0,74,15,5,3,0,0,0,0,0
silvk101,C,0,0,25,1,0,0,0,0,0,0,0
silvk101,C,0,0,7,1,0,0,0,0,0,0,0
silvk101,C,0,0,3,1,0,0,1,0,0,0,0
silvk101,C,0,0,1,0,0,0,0,0,0,0,0
silvk101,C,0,0,40,3,1,1,1,0,0,0,0
silvk101,C,0,0,7,2,0,0,0,0,0,0,0
silvk101,C,0,0,43,6,0,2,2,0,0,0,0
simmt001,C,11,324,65,4,1,1,1,0,8,3,0
simmt001,C,108,2879,493,66,4,4,9,0,61,48,0
simmt001,C,6,179,40,5,1,0,2,0,14,2,0
simmt001,C,119,3197,670,88,9,6,8,0,125,65,0
simmt001,C,72,1901,300,37,7,3,4,0,47,27,0
simmt001,C,139,3680,683,75,10,5,8,0,97,54,0
simmt001,C,118,3157,606,69,10,10,14,0,98,40,0
simmt001,C,1,30,3,1,0,0,0,0,0,0,0
simmt001,C,148,3876,803,62,15,5,28,0,96,33,0
simmt001,C,1,64,12,1,2,0,0,0,5,0,0
simmt001,C,83,2233,395,41,11,4,2,0,82,34,0
simmt001,C,74,2073,466,37,5,2,15,0,37,24,0
simmt001,C,134,3582,842,78,8,6,15,0,83,39,0
simmt001,C,120,3198,520,71,9,12,9,0,116,53,0
simmt001,C,14,375,64,10,1,1,2,0,16,5,0
simmt001,C,120,3196,570,62,3,8,8,0,96,54,0
simmt001,C,151,4058,888,74,13,13,25,0,64,50,0
simmt001,C,126,3435,747,52,9,11,18,0,42,31,0
simmt001,C,139,3757,717,82,11,13,14,0,99,49,0
simmt001,C,3,84,22,0,1,0,0,3,2,0,0
simsd101,C,71,1915,523,41,10,7,13,17,37,21,5
simsd101,C,94,2440,634,51,6,8,10,25,39,26,5
simsd101,C,59,1641,345,33,3,5,5,0,26,16,0
simsd101,C,26,663,143,21,5,4,2,0,28,13,0
simsd101,C,0,21,6,0,0,0,0,0,1,0,0
simsd101,C,38,1035,277,13,2,2,4,0,15,7,0
simsd101,C,1,27,8,1,0,0,0,0,0,1,0
simsd101,C,62,1689,375,39,9,7,5,0,46,27,0
simsd101,C,33,873,228,22,5,2,2,5,11,10,1
simsd101,C,41,1113,244,17,3,4,2,0,21,9,0
simsd101,C,25,654,145,10,1,1,3,0,17,3,0
simsd101,C,77,2093,561,56,7,7,10,34,43,22,2
simsd101,C,31,943,260,15,7,2,3,14,13,5,1
simsd101,C,1,39,13,0,0,0,0,1,0,0,0
sinam001,C,22,639,112,25,0,1,3,0,30,10,0
sinam001,C,1,30,4,0,0,0,0,0,3,0,0
sinam001,C,2,78,18,3,0,0,0,0,1,0,0
sinam001,C,9,260,43,4,0,1,0,0,4,3,0
sinam001,C,3,117,24,5,1,0,1,0,6,4,0
sinam001,C,9,240,42,2,0,0,1,0,10,3,0
sinam001,C,14,453,112,16,1,1,1,0,12,11,0
sinam001,C,10,273,56,10,0,1,1,0,4,6,0
sinam001,C,2,93,21,2,0,1,0,0,0,0,0
sinam001,C,0,21,4,0,0,0,0,0,1,0,0
siscc001,C,43,1156,336,26,1,5,1,0,29,13,0
siscc001,C,4,120,37,1,0,0,1,0,5,0,0
sizet101,C,0,6,2,0,0,0,0,0,0,0,0
sizet101,C,1,33,8,0,0,0,0,0,0,0,0
skagd101,C,28,766,149,17,2,2,0,0,17,12,0
skagd101,C,71,1909,344,34,2,4,4,0,40,28,0
skagd101,C,2,45,8,1,0,1,0,0,2,0,0
skagd101,C,46,1247,222,24,4,1,5,0,38,13,0
skagd101,C,24,576,86,5,3,2,1,0,16,2,0
skifb101,C,0,0,46,8,1,1,2,0,0,0,0
skifb101,C,0,0,8,1,0,1,0,0,0,0,0
skinj001,C,2,93,20,4,1,1,0,0,2,2,0
skinj001,C,72,1967,395,16,4,5,1,0,22,12,0
skinj001,C,48,1288,227,15,3,4,1,0,27,11,0
skinj001,C,52,1303,280,22,6,5,3,0,21,16,0
skinj001,C,46,1210,232,18,4,2,1,0,36,17,0
skinj001,C,44,1125,222,16,1,3,3,0,20,13,0
skinj001,C,15,393,94,8,3,0,0,0,10,6,0
skinj001,C,90,2370,504,38,5,4,6,0,54,28,0
skinj001,C,57,1529,280,22,3,1,5,0,41,17,0
skinj001,C,23,701,171,11,2,1,2,0,19,6,0
skipk001,C,0,6,2,0,0,0,0,0,0,0,0
slaud001,C,61,1685,345,36,8,4,4,0,58,26,0
slaud001,C,72,1879,425,36,3,7,4,0,52,18,0
slaud001,C,74,1941,299,18,12,7,2,0,52,23,0
slaud001,C,99,2501,550,33,6,4,13,0,61,27,0
slaud001,C,53,1357,338,27,3,2,5,0,54,18,0
slaud001,C,112,3027,547,44,11,8,2,0,65,38,0
slaud001,C,11,278,70,0,1,0,0,0,12,1,0
slaud001,C,87,2298,496,24,11,4,4,0,61,17,0
slaud001,C,99,2624,539,51,4,10,10,0,86,30,0
slaud001,C,65,1796,365,35,5,4,6,0,45,25,0
slaud001,C,30,791,220,9,1,2,1,0,33,6,0
slaud001,C,85,2161,533,40,4,1,13,0,88,27,0
slaud001,C,32,862,156,7,1,1,1,0,13,8,0
slaud001,C,93,2481,493,44,5,8,4,0,52,33,0
slaud001,C,53,1527,338,31,5,4,3,0,42,26,0
slaud001,C,55,1663,429,39,7,5,20,0,67,23,0
slaud001,C,2,73,15,3,0,0,0,0,2,0,0
slocr101,C,3,183,42,2,1,0,0,0,5,2,0
smalr001,C,0,0,0,0,0,0,0,0,0,0,0
smite106,C,0,0,32,7,1,2,1,0,0,0,0
smite106,C,0,0,141,51,5,7,7,0,0,0,0
smite106,C,0,0,26,10,1,0,0,0,0,0,0
smite106,C,0,0,78,11,3,2,2,0,0,0,0
smite106,C,0,0,52,6,0,2,2,0,0,0,0
smite106,C,0,0,187,32,3,2,7,0,0,0,0
smite106,C,0,0,214,56,6,3,11,0,0,0,0
smite106,C,0,0,18,3,2,0,1,0,0,0,0
smite106,C,0,0,252,73,8,12,10,0,0,0,0
smite106,C,0,0,307,63,14,10,7,0,0,0,0
smite106,C,0,0,127,23,4,3,4,0,0,0,0
smite106,C,0,0,40,13,3,1,3,0,0,0,0
smite106,C,0,0,195,56,9,4,4,0,0,0,0
smite106,C,0,0,131,21,6,1,4,0,0,0,0
smite106,C,0,0,317,77,13,15,9,0,0,0,0
smith106,C,18,482,105,8,2,1,2,4,7,5,0
smith106,C,66,1761,356,30,6,5,8,15,19,10,2
smith106,C,95,2565,463,55,9,8,16,22,31,18,3
smith106,C,113,2941,497,58,8,9,14,24,31,23,3
smith106,C,29,774,149,19,1,4,9,7,3,9,1
smith106,C,18,507,125,10,5,5,3,7,5,4,1
smith106,C,10,272,65,2,1,1,2,3,3,2,0
smith106,C,59,1583,313,33,2,11,1,16,28,14,1
smith106,C,36,914,183,22,3,3,5,9,15,9,2
smith106,C,55,1444,290,18,3,1,8,19,14,6,2
smith106,C,86,2316,570,65,9,9,6,41,59,24,2
smith108,C,128,3317,758,60,9,13,5,34,44,32,7
smith108,C,42,1033,261,28,2,6,1,9,12,11,5
smith108,C,108,2751,664,61,7,9,2,24,32,34,0
smith108,C,86,2385,468,42,5,8,17,21,28,15,4
smith108,C,61,1664,346,22,4,4,2,7,25,9,1
smith108,C,1,36,13,0,0,0,0,1,0,0,0
smith108,C,58,1548,300,34,6,3,1,21,15,11,1
smitk002,C,44,1195,358,20,2,3,2,0,41,7,0
smitk002,C,3,84,12,1,0,1,0,0,2,1,0
smitk002,C,70,1868,572,27,2,2,5,0,56,8,0
smitn101,C,3,72,17,1,0,1,1,1,2,0,0
smitp105,C,0,0,0,0,0,0,0,0,0,0,0
smitr102,C,8,210,44,2,0,0,0,0,3,2,0
smitr102,C,13,336,65,3,0,0,1,0,5,3,0
smitr102,C,46,1256,272,27,5,3,1,0,36,24,0
smitr105,C,0,0,1,0,0,0,0,0,0,0,0
smitv101,C,0,0,25,4,1,0,0,0,0,0,0
smitv101,C,0,0,27,5,2,0,1,0,0,0,0
snydb003,C,0,3,1,0,0,0,0,0,0,0,0
snydc002,C,30,797,201,17,0,1,5,0,17,6,0
snydc002,C,27,742,213,19,0,2,3,0,13,6,0
snydc002,C,103,2674,722,58,1,9,9,0,52,29,0
snydc002,C,105,2747,679,44,2,0,7,0,46,17,0
snydc002,C,67,1773,498,39,3,5,3,0,60,17,0
snydc002,C,51,1308,363,21,0,1,3,0,26,8,0
snydc002,C,55,1485,394,35,2,6,6,0,21,17,0
snydc002,C,106,2768,777,70,0,5,7,0,49,22,0
snydc002,C,38,966,268,26,3,1,1,0,16,7,0
snydc002,C,58,1552,411,32,1,1,5,0,47,12,0
snydc002,C,6,165,39,5,0,2,1,0,4,3,0
snydf101,C,0,0,272,74,7,10,5,0,0,0,0
snydf101,C,0,0,168,38,4,3,2,0,0,0,0
snydf101,C,0,0,269,92,8,6,4,0,0,0,0
snydf101,C,0,0,299,98,6,7,3,0,0,0,0
snydf101,C,0,0,149,80,4,4,1,0,0,0,0
snydf101,C,0,0,428,90,5,12,5,0,0,0,0
snydf101,C,0,0,336,71,6,7,3,0,0,0,0
snydf101,C,0,0,83,33,2,2,4,0,0,0,0
snydf101,C,0,0,308,79,5,8,4,0,0,0,0
snydf101,C,0,0,174,37,4,5,0,0,0,0,0
solaj002,C,10,265,55,10,0,2,2,0,5,3,0
solaj002,C,6,158,39,2,0,1,0,0,12,1,0
solaj002,C,12,354,96,6,1,0,0,0,8,0,0
solia001,C,4,73,27,0,0,0,1,0,1,0,0
solia001,C,0,12,8,0,1,0,0,0,2,0,0
sotog001,C,51,1334,356,25,7,2,1,0,37,14,0
sotog001,C,92,2433,720,50,5,9,3,0,59,23,0
sotog001,C,7,165,66,4,1,0,0,0,5,0,0
sotog001,C,53,1462,398,24,5,1,5,0,21,9,0
sotog001,C,97,2542,762,45,4,7,2,0,74,21,0
sotog001,C,119,3125,899,82,13,7,5,0,85,36,0
sotog001,C,49,1294,395,27,2,3,1,0,24,10,0
sotog001,C,131,3451,1011,55,5,9,5,0,69,25,0
sotog001,C,22,567,145,6,1,0,1,0,25,6,0
sotog001,C,14,350,103,14,3,3,0,0,8,9,0
sotog001,C,12,326,91,7,0,0,0,0,8,1,0
sotog001,C,10,264,91,2,0,0,0,0,5,1,0
sotog001,C,41,1086,358,12,1,1,1,0,28,7,0
sotog001,C,13,366,109,10,0,0,0,0,10,4,0
speht001,C,15,441,118,10,0,1,1,0,12,7,0
speht001,C,26,725,166,22,9,3,0,0,39,16,0
speht001,C,2,108,32,4,2,0,0,0,2,4,0
speht001,C,12,282,78,7,0,1,0,0,12,4,0
speht001,C,1,299,102,6,0,1,2,0,7,1,0
speht001,C,27,691,190,19,3,3,5,0,13,14,0
speht001,C,7,427,121,7,2,0,1,0,16,2,0
speht001,C,7,330,92,12,1,3,0,0,14,6,0
speht001,C,53,1364,274,11,3,4,3,0,35,8,0
speht001,C,11,279,62,2,0,0,0,0,5,2,0
spenr101,C,0,0,128,20,5,2,2,0,0,0,0
spenr101,C,0,0,18,1,2,2,1,0,0,0,0
spenr101,C,0,0,98,15,3,2,4,0,0,0,0
spenr101,C,0,0,29,3,1,0,0,0,0,0,0
spenr101,C,0,0,177,27,0,2,2,0,0,0,0
spenr101,C,0,0,55,5,2,0,1,0,0,0,0
spenr101,C,0,0,642,69,11,9,5,0,0,0,0
spenr101,C,0,0,258,42,3,4,2,0,0,0,0
spenr101,C,0,0,18,3,0,0,0,0,0,0,0
spenr101,C,0,0,313,44,8,9,4,0,0,0,0
spenr101,C,0,0,395,44,5,3,4,0,0,0,0
spenr101,C,0,0,7,2,0,0,0,0,0,0,0
spilh001,C,0,9,2,0,0,0,0,0,0,0,0
spilh001,C,0,3,0,0,0,0,0,0,0,0,0
spilh001,C,0,12,1,1,0,0,0,0,0,0,0
spilh001,C,2,97,13,3,0,0,1,0,6,1,0
spilh001,C,0,9,3,0,0,0,0,0,0,0,0
spilh001,C,0,6,0,0,0,0,0,0,0,0,0
spilh001,C,1,79,14,1,0,0,0,0,4,0,0
spilh001,C,0,6,0,0,0,0,0,0,0,0,0
spilh001,C,0,5,0,0,0,0,0,0,0,0,0
spinh101,C,0,0,93,14,4,6,0,0,0,0,0
spinh101,C,0,0,126,14,1,4,7,0,0,0,0
spinh101,C,0,0,3,0,0,0,0,0,0,0,0
spoha101,C,0,0,2,0,0,0,0,0,0,0,0
spoha101,C,0,0,374,62,4,2,6,0,0,0,0
spoha101,C,0,0,150,26,5,4,2,0,0,0,0
spoha101,C,0,0,102,22,3,1,2,0,0,0,0
spoha101,C,0,0,322,36,16,4,9,0,0,0,0
spoha101,C,0,0,392,54,8,5,5,0,0,0,0
spoha101,C,0,0,314,57,18,5,7,0,0,0,0
spoha101,C,0,0,230,45,12,4,2,0,0,0,0
spoha101,C,0,0,296,45,8,5,3,0,0,0,0
spotj101,C,0,0,2,0,0,0,0,0,0,0,0
sprae001,C,0,3,1,0,0,0,0,0,0,0,0
sprae001,C,0,18,5,0,2,0,0,0,0,0,0
sprae001,C,8,261,64,3,1,0,1,0,7,1,0
sprij101,C,0,0,2,1,0,0,0,0,0,0,0
sprij101,C,0,0,18,1,0,0,0,0,0,0,0
sprij101,C,0,0,64,13,0,2,0,0,0,0,0
squim001,C,0,6,1,0,0,0,0,0,0,0,0
stalj001,C,3,100,26,1,1,0,1,0,5,1,0
stalj001,C,3,84,28,0,0,0,0,0,0,0,0
stalj001,C,9,273,96,9,0,1,0,0,7,2,0
stano101,C,0,0,2,0,0,0,0,0,0,0,0
stano101,C,0,0,149,39,5,8,2,0,0,0,0
stano101,C,0,0,248,75,14,4,7,0,0,0,0
stanc002,C,0,18,7,0,0,0,0,0,0,0,0
stanm002,C,112,3002,652,46,3,5,6,0,65,29,0
stanm002,C,40,1082,244,20,4,0,10,0,41,12,0
stanm002,C,9,231,53,3,1,0,2,0,13,3,0
stanm002,C,103,2680,651,35,5,10,15,0,74,30,0
stanm002,C,2,75,14,2,0,1,1,0,1,1,0
stanm002,C,49,1349,310,14,3,3,3,0,57,11,0
stanm002,C,15,417,82,6,2,1,4,0,9,3,0
stanm002,C,34,1068,239,10,5,0,3,0,34,7,0
stanm002,C,48,1284,266,29,6,3,7,0,41,19,0
stanm002,C,57,1398,330,17,7,1,18,0,76,10,0
stanm002,C,98,2540,654,19,10,3,18,0,94,19,0
stanm002,C,66,1754,389,32,3,3,3,0,29,21,0
starm001,C,3,87,25,1,0,0,1,0,6,1,0
starc102,C,0,0,0,0,0,0,0,0,0,0,0
starc102,C,0,0,28,6,1,2,0,0,0,0,0
stasm001,C,0,9,1,1,0,0,0,0,0,0,0
stasm001,C,65,1762,668,32,2,4,8,0,32,11,0
stasm001,C,2,93,22,0,0,0,1,0,3,0,0
stasm001,C,4,129,39,1,0,1,0,0,3,2,0
stasm001,C,4,108,22,5,1,0,2,0,3,2,0
stasm001,C,6,193,70,1,1,0,0,0,2,1,0
stavn001,C,0,1,1,0,0,0,0,0,0,0,0
stcle101,C,0,0,106,11,1,3,4,0,0,0,0
stcle101,C,13,327,72,7,2,3,2,0,7,0,0
stcle101,C,0,0,151,21,5,4,6,0,0,0,0
stcle101,C,0,0,267,29,7,5,5,0,0,0,0
steaj001,C,116,3135,742,76,15,12,8,0,81,51,0
steaj001,C,63,1655,302,38,6,7,2,0,42,24,0
steaj001,C,2,82,20,1,0,1,0,0,3,0,0
steaj001,C,28,769,200,20,3,2,1,0,15,17,0
steaj001,C,70,1854,432,41,7,6,1,0,60,26,0
steaj001,C,134,3607,711,84,12,7,8,0,86,52,0
steaj001,C,0,3,1,0,0,0,0,0,0,0,0
steaj001,C,113,3089,628,85,12,11,7,0,100,52,0
steaj001,C,46,1298,297,40,2,9,2,0,41,24,0
steaj001,C,79,2116,379,61,6,9,2,0,72,49,0
stefj001,C,39,964,221,20,4,2,3,0,37,18,0
stefj001,C,14,367,90,12,2,0,0,0,17,3,0
stefj001,C,1,95,20,3,2,0,1,0,3,2,0
steib102,C,0,0,0,0,0,0,0,0,0,0,0
steir102,C,0,0,15,3,0,1,1,0,0,0,0
steir102,C,0,0,61,11,1,4,4,0,0,0,0
steit001,C,77,2047,396,31,5,1,6,0,43,20,0
steit001,C,108,2848,594,48,13,7,6,0,76,35,0
steit001,C,73,2027,484,48,9,5,6,0,48,37,0
steit001,C,90,2263,569,58,1,5,4,0,49,38,0
steit001,C,116,3021,665,52,7,3,4,0,63,34,0
steit001,C,96,2548,640,40,10,6,14,0,63,38,0
steit001,C,82,2125,422,38,5,9,4,0,62,34,0
steit001,C,92,2473,529,43,9,6,9,0,38,26,0
steit001,C,3,90,21,4,1,1,0,0,6,4,0
steit001,C,130,3416,731,46,7,7,6,0,83,34,0
steit001,C,106,2750,681,57,5,8,3,0,60,39,0
steit001,C,112,2970,654,51,5,4,9,0,59,29,0
steit001,C,96,2435,539,30,5,5,5,0,47,15,0
steit001,C,116,2996,580,69,10,6,7,0,68,53,0
stelr101,C,1,39,4,1,0,0,0,0,0,1,0
stelr101,C,11,288,55,2,1,1,2,0,10,2,0
stelr101,C,2,78,17,0,0,0,1,0,1,0,0
stelr101,C,9,296,54,5,0,0,0,0,5,4,0
stepj101,C,0,0,13,2,0,0,0,0,0,0,0
stepj101,C,0,0,30,6,1,1,0,0,0,0,0
stepj101,C,0,0,42,5,2,0,1,0,0,0,0
stepj102,C,31,907,187,30,6,4,6,17,21,12,0
stepj102,C,32,942,232,11,5,1,6,0,21,7,0
stepj102,C,12,327,67,8,0,2,0,1,9,6,0
stepj102,C,74,1971,434,33,4,3,11,0,31,13,0
stepj102,C,23,733,146,13,3,1,5,13,17,7,2
stepj102,C,1,90,15,1,1,0,0,2,4,0,0
stepj102,C,7,219,52,8,0,1,0,0,6,2,0
stepj102,C,37,1038,273,12,2,2,6,0,27,9,0
stepr001,C,3,84,12,2,0,0,0,0,2,3,0
stepr001,C,5,117,31,2,0,0,1,0,11,0,0
stepr001,C,2,84,16,2,0,0,0,0,5,1,0
stepw101,C,0,0,24,5,1,1,0,0,0,0,0
stepw101,C,0,0,10,1,0,1,0,0,0,0,0
stepw101,C,0,0,17,6,0,1,2,0,0,0,0
stewa001,C,1,44,10,1,0,0,0,0,1,1,0
stewc001,C,40,1064,379,26,6,1,4,0,27,8,0
stewc001,C,51,1381,430,48,7,4,2,0,34,22,0
stewc001,C,97,2533,741,55,2,6,12,0,37,17,0
stewc001,C,0,14,4,0,1,0,0,0,1,0,0
stewc001,C,3,102,28,3,0,0,2,0,4,1,0
stewc001,C,37,1053,308,29,3,0,5,0,30,9,0
stewc001,C,46,1186,379,25,4,3,8,0,27,8,0
stewc001,C,26,737,193,10,2,1,4,0,11,4,0
stewc001,C,36,1118,328,37,9,2,1,0,41,13,0
stewc001,C,1,45,17,2,0,0,0,0,1,2,0
stewc001,C,1,24,8,0,0,0,0,0,1,0,0
stewc001,C,11,316,99,5,2,3,3,0,8,4,0
stewc001,C,0,3,1,0,0,0,0,0,0,0,0
stewg101,C,0,0,1,0,0,0,0,0,0,0,0
stewj102,C,0,3,2,0,0,0,0,0,3,0,0
stimc101,C,10,252,46,9,1,1,0,0,16,6,0
stink001,C,9,294,81,5,1,1,0,0,3,3,0
stink001,C,78,2130,458,37,8,3,1,0,49,29,0
stink001,C,4,120,35,5,1,1,0,0,3,3,0
stink001,C,51,1388,322,21,12,3,4,0,40,12,0
stink001,C,27,740,189,14,2,3,7,0,19,7,0
stink001,C,41,1092,211,20,5,2,3,0,25,12,0
stink001,C,34,988,237,15,6,2,1,0,20,7,0
stink001,C,8,218,46,2,2,1,1,0,7,1,0
stink001,C,20,609,153,9,4,0,1,0,11,3,0
stink001,C,0,12,6,0,0,0,0,0,0,0,0
stink001,C,44,1228,262,21,2,3,3,0,20,9,0
stink001,C,59,1573,380,22,7,1,6,0,72,17,0
stink001,C,17,465,97,4,3,0,1,0,11,5,0
stink001,C,68,1830,539,40,6,4,1,0,52,23,0
stink001,C,24,665,169,10,2,3,1,0,20,5,0
stink001,C,79,2121,549,37,6,7,5,0,69,30,0
stinb101,C,30,830,174,9,4,2,8,0,16,6,0
stinb101,C,90,2384,494,43,9,11,6,0,84,27,0
stinb101,C,43,1220,256,31,2,4,3,0,28,20,0
stinb101,C,62,1733,304,30,7,4,3,0,54,22,0
stinb101,C,3,84,20,0,1,0,0,1,2,1,0
stinb101,C,1,108,25,2,1,0,0,0,5,0,0
stinb101,C,4,120,34,0,1,0,0,0,3,2,0
stinb101,C,20,596,122,14,0,4,1,0,10,7,0
stinb101,C,27,812,135,8,3,2,3,0,35,8,0
stinb101,C,0,24,3,0,0,0,0,0,0,0,0
stinb101,C,76,2028,376,29,9,2,5,0,70,20,0
stinb101,C,110,2959,472,60,7,7,4,0,100,52,0
stoka102,C,0,0,40,23,2,3,3,0,0,0,0
stoka102,C,0,0,70,24,7,3,2,0,0,0,0
storh101,C,0,0,11,0,0,0,1,0,0,0,0
storh101,C,0,0,20,3,0,0,0,0,0,0,0
stpim001,C,2,51,12,1,0,0,0,0,0,0,0
streg101,C,0,0,1,1,0,0,0,0,0,0,0
strew101,C,3,72,13,1,1,1,0,0,1,1,0
strew101,C,1,33,7,0,0,0,0,0,0,0,0
strew101,C,0,6,1,0,0,0,0,0,0,0,0
strim001,C,1,30,10,1,0,1,0,0,1,0,0
styll101,C,0,0,19,9,1,0,0,0,0,0,0
styll101,C,0,0,31,7,1,1,0,0,0,0,0
styll101,C,0,0,11,3,2,0,0,0,0,0,0
styll101,C,0,0,1,1,4,0,0,0,0,0,0
styll101,C,0,0,68,7,4,0,1,0,0,0,0
suark101,C,39,1071,268,14,2,3,1,0,15,13,0
suark101,C,29,803,191,20,2,3,4,11,9,11,0
suark101,C,22,603,170,20,4,2,2,5,9,11,2
suark101,C,1,79,22,1,0,0,0,1,0,0,0
suark101,C,88,2266,501,44,6,4,3,0,50,32,0
suark101,C,6,201,53,2,2,0,0,0,1,3,0
suark101,C,26,699,145,20,8,7,4,7,18,12,0
sucrj001,C,8,213,60,6,0,1,0,0,2,0,0
sucrj001,C,52,1473,497,37,2,3,7,0,26,11,0
sucrj001,C,8,204,59,2,0,0,1,0,6,0,0
sucrj001,C,51,1390,435,21,0,3,4,0,19,7,0
sucrj001,C,18,480,151,10,1,0,2,0,10,4,0
sucrj001,C,43,1138,349,28,3,5,3,0,13,13,0
sudab101,C,5,153,25,3,0,1,1,0,3,1,0
sudab101,C,31,855,161,14,3,1,7,0,30,2,0
sudab101,C,0,36,15,1,1,0,0,0,6,1,0
sudab101,C,2,63,15,2,0,0,0,0,1,2,0
sudab101,C,0,3,2,0,0,0,0,0,1,0,0
sudab101,C,5,144,37,1,0,0,0,0,2,0,0
sudab101,C,17,429,85,9,0,0,2,0,6,5,0
sukec101,C,0,0,38,4,0,2,2,0,0,0,0
sukec101,C,0,0,95,13,1,2,2,0,0,0,0
sukec101,C,0,0,50,7,1,2,0,0,0,0,0
sukec101,C,0,0,52,12,2,1,1,0,0,0,0
sukec101,C,0,0,53,1,3,0,1,0,0,0,0
sukec101,C,0,0,48,8,2,1,2,0,0,0,0
sukec101,C,0,0,234,46,7,8,7,0,0,0,0
sukec101,C,0,0,171,40,4,4,6,0,0,0,0
sukec101,C,0,0,300,59,13,9,5,0,0,0,0
sullb103,C,0,0,42,4,0,1,0,0,0,0,0
sullb103,C,0,0,146,20,9,1,4,0,0,0,0
sullb103,C,0,0,88,8,4,4,0,0,0,0,0
sullb103,C,0,0,441,65,5,10,3,0,0,0,0
sullb103,C,0,0,21,3,4,0,1,0,0,0,0
sullb103,C,0,0,324,40,12,8,7,0,0,0,0
sullb103,C,0,0,292,29,8,4,2,0,0,0,0
sullb103,C,0,0,339,33,9,7,6,0,0,0,0
sullb103,C,0,0,140,13,6,2,0,0,0,0,0
sullb103,C,0,0,12,1,2,0,1,0,0,0,0
sullh101,C,0,3,2,0,0,0,0,0,0,0,0
sullh101,C,78,2068,387,32,7,7,9,22,26,17,0
sullh101,C,80,2120,447,31,10,2,8,32,31,12,3
sullh101,C,33,900,226,15,2,3,0,5,28,7,1
sullh101,C,0,12,4,0,0,0,0,0,0,0,0
sullh101,C,41,1027,237,13,2,5,0,19,13,7,1
sullh101,C,2,45,11,1,0,0,0,0,1,0,1
sullj103,C,26,672,163,14,1,1,1,8,5,6,1
sullj103,C,3,102,26,3,1,1,0,1,0,2,0
sullj103,C,2,42,9,1,0,0,0,0,1,0,0
sullj103,C,29,934,201,17,2,2,3,10,25,12,2
sullj103,C,1,29,2,2,0,0,0,2,0,2,0
sullm001,C,23,622,129,8,1,1,3,0,11,8,0
sullm001,C,53,1330,303,29,2,6,11,0,36,24,0
sullm001,C,2,51,19,0,1,0,0,0,1,0,0
sullm001,C,35,924,203,13,3,1,2,0,23,7,0
sullm001,C,1,45,9,2,0,1,0,0,0,1,0
sullt102,C,0,0,1,0,0,0,1,0,0,0,0
summc001,C,0,3,0,0,0,0,0,0,0,0,0
sundj001,C,145,3903,853,76,7,7,17,0,102,52,0
sundj001,C,121,3283,722,69,8,15,6,0,67,43,0
sundj001,C,148,3948,791,101,17,11,9,0,77,65,0
