retroID,yearID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
wisnj101,1919,1,0,4,1,1,0,0,56,12,2,0,7,4,0.18,0.96,0,0,1,0,74,2,3,0,0,0
woodj108,1919,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
woodf102,1919,6,9,17,12,6,0,0,302,109,53,5,35,27,0.29,4.74,0,9,5,0,434,3,63,0,0,0
woodf102,1919,3,5,17,7,2,0,1,216,65,21,1,28,18,0.24,2.63,0,2,1,0,302,4,27,0,0,0
wrigr104,1919,0,5,24,5,2,0,0,190,79,39,1,20,14,0.31,5.54,0,3,1,0,272,16,44,0,0,0
yorkl101,1919,0,2,2,2,0,0,0,13,13,12,0,5,2,0.5,24.92,0,0,0,0,31,0,13,0,0,0
zacht101,1919,1,5,17,7,0,0,0,185,68,20,0,20,9,0.29,2.92,0,2,1,0,263,8,29,0,0,0
zinnj101,1919,1,3,5,3,2,0,0,77,38,18,1,10,9,0.36,6.31,0,2,1,0,115,2,20,0,0,0
acosj101,1920,5,4,17,5,4,1,1,248,92,37,1,26,9,0.29,4.03,0,1,0,0,349,10,40,0,0,0
adamb104,1920,17,13,35,33,19,8,2,789,240,63,6,18,84,0.24,2.16,0,5,1,0,1035,2,83,0,0,0
alexg102,1920,27,14,46,40,33,7,5,1090,335,77,8,69,173,0.24,1.91,0,3,1,0,1447,6,96,0,0,0
altee101,1920,0,1,14,1,0,0,0,69,40,23,2,9,4,0.39,9,0,0,1,0,112,7,27,0,0,0
ayerd101,1920,7,14,46,23,8,3,1,626,217,90,6,62,103,0.28,3.88,0,1,8,1,861,16,115,0,0,0
bagbj101,1920,31,12,48,38,30,3,0,1019,338,109,9,79,73,0.26,2.89,0,6,5,0,1364,9,122,0,0,0
bails101,1920,1,2,21,1,0,0,0,110,55,29,1,11,8,0.35,7.12,0,2,2,0,175,12,38,0,0,0
barnj102,1920,20,15,43,35,23,2,0,878,271,86,9,56,63,0.25,2.64,0,4,2,0,1186,8,108,0,0,0
barnv101,1920,0,1,1,1,0,0,0,21,9,3,0,1,2,0.31,3.86,0,0,0,0,30,0,3,0,0,0
baumh101,1920,0,1,9,0,0,0,0,54,18,8,1,6,7,0.27,4,0,0,0,0,72,6,10,0,0,0
baynb101,1920,5,6,18,13,6,1,0,299,102,41,3,41,38,0.27,3.7,0,1,7,0,425,3,51,0,0,0
bentr102,1920,9,16,33,25,12,4,2,580,222,65,8,31,52,0.29,3.03,0,5,3,0,821,5,82,0,0,0
betth101,1920,1,1,27,4,1,0,0,265,86,35,3,33,18,0.26,3.57,0,2,2,0,376,18,48,0,0,0
biemh101,1920,1,0,5,2,1,0,0,51,21,9,1,13,10,0.31,4.76,0,1,0,0,79,1,13,0,0,0
bigbl101,1920,0,3,12,2,0,0,0,135,66,40,5,25,12,0.36,8,0,3,0,0,209,5,42,0,0,0
blaks101,1920,0,0,6,0,0,0,0,40,21,12,0,6,7,0.36,8.1,0,2,1,0,64,5,14,0,0,0
boehg101,1920,0,1,3,1,0,0,0,21,10,6,1,4,2,0.3,7.71,0,0,0,0,37,1,10,0,0,0
boehj101,1920,0,1,3,2,0,0,0,39,16,7,0,10,4,0.33,4.85,0,0,0,0,58,1,10,0,0,0
bogaj101,1920,2,1,4,3,0,0,0,71,16,8,0,18,5,0.19,3.04,0,0,0,1,100,1,12,0,0,0
bolab101,1920,0,2,4,3,1,0,0,52,23,15,0,14,4,0.34,7.79,0,0,2,0,82,0,18,0,0,0
bonog101,1920,0,2,4,1,0,0,0,37,17,12,0,6,4,0.31,8.76,0,0,0,0,60,2,13,0,0,0
brenl101,1920,2,1,5,1,1,0,1,55,17,10,0,4,13,0.23,4.91,0,0,0,0,77,3,14,0,0,0
bresr101,1920,2,0,10,2,1,1,0,61,24,4,0,2,4,0.3,1.77,0,0,0,0,86,6,8,0,0,0
burwb101,1920,6,4,33,2,0,0,4,340,133,46,5,42,30,0.3,3.65,0,1,4,1,491,18,55,0,0,0
bushj102,1920,15,15,35,32,18,0,1,731,287,115,3,94,88,0.3,4.25,0,4,10,0,1081,3,138,0,0,0
cadol101,1920,15,14,35,30,16,4,0,763,256,74,4,56,79,0.27,2.62,0,3,3,0,1036,4,91,0,0,0
caldr101,1920,20,10,34,33,20,1,0,713,286,102,9,63,80,0.3,3.86,0,1,4,0,1012,0,135,0,0,0
cantm101,1920,0,3,5,1,0,0,0,70,25,10,1,15,8,0.28,3.86,0,1,3,0,111,3,18,0,0,0
carlh101,1920,14,13,39,31,16,3,3,740,262,92,4,63,62,0.28,3.36,0,4,8,1,1033,6,102,0,0,0
carll101,1920,0,0,3,0,0,0,0,37,14,5,1,2,3,0.29,3.65,0,0,0,0,50,2,7,0,0,0
cartp101,1920,3,6,31,8,2,0,2,318,131,55,3,36,14,0.32,4.67,0,3,5,0,466,15,68,0,0,0
causr101,1920,7,14,35,26,11,1,3,544,203,87,4,79,30,0.29,4.32,0,3,5,0,797,9,109,0,0,0
cheev101,1920,0,0,5,2,0,0,0,54,16,7,0,7,3,0.25,3.5,0,0,0,0,73,2,7,0,0,0
cicoe101,1920,21,10,37,35,28,4,2,910,316,110,6,74,87,0.27,3.26,0,3,2,0,1236,2,128,0,0,0
clarb105,1920,1,2,11,2,2,1,0,126,59,16,0,13,8,0.38,3.43,0,1,1,1,172,4,19,0,0,0
collr104,1920,14,8,36,18,10,2,1,562,171,67,6,79,66,0.24,3.22,0,1,9,1,802,11,82,0,0,0
conka101,1920,2,1,5,2,0,0,1,58,29,15,0,16,4,0.39,6.98,0,0,0,0,89,3,16,0,0,0
conwj101,1920,0,0,1,0,0,0,0,6,1,0,0,1,0,0.16,0,0,0,0,0,7,1,0,0,0,0
coomj101,1920,0,0,2,0,0,0,0,17,7,2,0,2,1,0.31,3.18,0,0,0,0,24,1,5,0,0,0
coopw101,1920,24,15,44,37,28,3,2,981,307,87,4,52,114,0.25,2.39,0,1,11,0,1312,6,113,0,0,0
coumf101,1920,0,1,3,0,0,0,0,44,17,8,0,4,7,0.3,4.91,0,0,0,0,64,3,13,0,0,0
courh101,1920,8,11,37,24,10,1,0,564,223,99,6,77,48,0.29,4.74,0,8,9,0,834,10,128,0,0,0
coves101,1920,24,14,41,38,26,3,2,945,284,87,6,65,133,0.24,2.49,0,1,4,0,1246,3,110,0,0,0
cox-r101,1920,0,0,3,0,0,0,0,15,9,3,0,3,1,0.37,5.4,0,0,0,0,27,1,4,0,0,0
crumr101,1920,1,0,2,2,1,0,0,39,17,8,2,11,2,0.31,5.54,0,0,1,0,66,0,13,0,0,0
daush101,1920,13,21,38,32,18,0,0,811,308,107,11,84,82,0.28,3.56,0,3,8,0,1174,6,158,0,0,0
davec101,1920,0,0,1,0,0,0,0,6,2,1,1,1,0,0.25,4.5,0,0,0,0,9,1,1,0,0,0
david102,1920,18,12,38,31,22,0,0,808,250,95,10,149,85,0.25,3.17,0,1,7,0,1167,4,117,0,0,0
debej101,1920,2,4,10,7,3,1,0,164,65,30,2,20,12,0.3,4.94,0,0,2,0,252,1,35,0,0,0
devih101,1920,0,0,1,0,0,0,0,9,7,5,0,2,0,0.5,15,0,0,0,0,16,1,5,0,0,0
doakb101,1920,20,12,39,37,20,5,1,810,256,76,7,80,90,0.25,2.53,0,1,6,0,1117,2,94,0,0,0
dougp101,1920,14,10,46,21,10,3,2,678,225,68,6,55,71,0.26,2.71,0,4,2,0,934,15,84,0,0,0
eayre101,1920,1,2,7,3,0,0,0,79,36,16,1,12,7,0.34,5.47,0,0,2,0,121,3,18,0,0,0
eckec101,1920,0,0,2,0,0,0,0,17,8,3,0,1,1,0.42,4.76,0,0,1,0,21,1,3,0,0,0
ehmkh101,1920,15,18,38,33,23,2,3,805,250,97,8,124,98,0.25,3.25,0,0,13,2,1140,5,133,0,0,0
eibeh101,1920,0,0,3,0,0,0,0,31,10,4,0,3,5,0.27,3.48,0,0,0,0,40,2,4,0,0,0
elleh101,1920,13,12,35,22,15,1,0,631,208,69,6,52,76,0.26,2.95,0,3,5,0,864,9,79,0,0,0
ellig101,1920,0,0,1,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,7,1,0,0,0,0
engej101,1920,0,0,1,0,0,0,0,5,0,4,0,4,0,0,21.6,0,3,1,0,9,0,4,0,0,0
enzmj101,1920,2,3,16,1,1,0,0,176,79,25,1,16,35,0.32,3.84,0,1,5,0,270,11,40,0,0,0
erice101,1920,12,16,39,27,12,0,1,718,231,102,13,128,87,0.26,3.84,0,3,11,0,1026,7,142,0,0,0
faber101,1920,23,13,40,39,28,2,1,957,332,106,8,88,108,0.27,2.99,0,4,4,0,1349,1,136,0,0,0
faett101,1920,0,0,13,0,0,0,0,75,31,12,0,20,14,0.33,4.32,0,2,1,0,114,8,19,0,0,0
filld101,1920,12,21,37,30,22,2,0,816,292,94,8,79,66,0.28,3.11,0,3,3,0,1145,3,123,0,0,0
fishc101,1920,0,1,2,0,0,0,0,11,5,4,0,5,0,0.71,9.82,0,0,0,0,19,1,4,0,0,0
fishr101,1920,10,11,33,22,10,1,1,603,189,61,5,50,56,0.24,2.73,0,1,8,0,846,8,86,0,0,0
fortg101,1920,0,2,14,3,1,0,0,125,46,27,0,23,10,0.28,5.83,0,4,0,1,189,9,32,0,0,0
friec101,1920,0,0,2,0,0,0,0,5,3,3,0,4,0,0.5,16.2,0,0,0,0,10,0,4,0,0,0
gallb103,1920,0,1,2,1,0,0,0,11,8,3,0,3,0,0.4,7.36,0,0,0,0,23,0,7,0,0,0
gallb103,1920,2,6,18,5,1,0,2,216,79,36,2,29,35,0.28,4.5,0,1,3,0,319,8,48,0,0,0
gaw-c101,1920,1,1,6,1,0,0,0,39,16,7,1,3,4,0.32,4.85,0,0,1,0,58,4,9,0,0,0
glaij101,1920,0,0,8,1,0,0,1,44,16,8,1,7,2,0.35,4.91,0,0,0,0,62,5,11,0,0,0
glasn101,1920,0,0,1,0,0,0,0,7,7,4,0,1,1,0.352112,15.43,0,0,1,0,12,0,4,0,0,0
glazw101,1920,0,0,2,0,0,0,0,26,9,3,0,2,1,0.3,3.12,0,0,0,0,33,1,3,0,0,0
gleaj101,1920,0,0,3,0,0,0,0,24,14,12,2,6,2,0.32,13.5,0,2,1,0,50,3,13,0,0,0
glenb101,1920,0,0,2,0,0,0,0,6,2,0,0,0,0,0.22,0,0,0,0,1,9,2,0,0,0,0
goodm102,1920,3,8,32,12,3,0,1,349,153,64,1,28,23,0.31,4.95,0,3,5,1,531,7,79,0,0,0
grimb101,1920,23,11,40,33,25,5,2,911,271,75,5,67,131,0.23,2.22,0,9,4,0,1246,6,101,0,0,0
grubt101,1920,0,1,1,1,0,0,0,15,9,4,0,0,0,0.4,7.2,0,0,0,0,23,0,4,0,0,0
hainj101,1920,13,20,47,37,19,4,2,905,303,100,9,80,120,0.27,2.98,0,5,9,1,1258,8,136,0,0,0
hamie101,1920,10,13,39,23,12,0,3,691,223,83,2,69,74,0.25,3.24,0,2,2,0,968,13,99,0,0,0
harph101,1920,5,14,27,22,11,1,0,488,163,55,9,66,71,0.27,3.04,0,9,2,0,687,0,73,0,0,0
harrs101,1920,9,14,31,25,11,1,0,576,226,87,5,57,60,0.3,4.08,0,2,5,0,813,1,111,0,0,0
hastb101,1920,1,3,19,4,1,0,0,215,91,40,5,28,12,0.32,5.02,0,2,0,2,310,10,53,0,0,0
hearb102,1920,0,3,11,4,2,0,0,129,54,27,3,11,9,0.32,5.65,0,0,1,0,189,7,34,0,0,0
heats101,1920,0,0,4,0,0,0,0,21,19,12,1,2,0,0.47,15.43,0,2,0,0,42,1,12,0,0,0
heimf101,1920,0,1,1,1,0,0,0,15,13,8,0,1,0,0.54,14.4,0,0,0,1,25,0,9,0,0,0
hendc101,1920,9,12,27,23,12,0,0,611,216,81,6,54,72,0.27,3.58,0,4,3,0,872,2,101,0,0,0
hodgs101,1920,1,1,4,2,1,0,0,59,15,5,0,12,5,0.22,2.29,0,0,0,0,79,0,14,0,0,0
hoytw101,1920,6,6,22,11,6,2,1,364,123,59,2,47,45,0.27,4.38,0,3,1,0,548,10,72,0,0,0
hubbb101,1920,0,1,14,0,0,0,2,90,26,7,2,15,8,0.23,2.1,0,0,1,2,130,8,12,0,0,0
hubbb101,1920,9,9,24,20,9,1,2,450,176,64,3,42,26,0.3,3.84,0,4,4,1,660,3,77,0,0,0
jacoe101,1920,4,8,23,9,1,0,1,233,91,45,2,33,21,0.29,5.21,0,4,5,1,359,7,56,0,0,0
jaegj101,1920,0,0,2,0,0,0,0,9,6,4,0,4,0,0.5,12,0,0,0,0,18,1,6,0,0,0
johnw102,1920,8,10,21,15,12,4,3,431,135,50,5,27,78,0.24,3.13,0,5,5,1,594,6,68,0,0,0
jonej104,1920,1,0,3,1,0,0,0,29,16,7,1,5,6,0.37,6.52,0,0,0,0,48,2,7,0,0,0
jonep101,1920,0,0,4,0,0,0,0,21,15,9,1,3,0,0.45,11.57,0,0,1,0,37,4,10,0,0,0
jones104,1920,13,16,37,33,21,3,0,822,302,120,9,79,86,0.28,3.94,0,6,4,2,1149,4,143,0,0,0
karrb101,1920,3,8,26,2,0,0,1,275,109,49,3,24,21,0.3,4.81,0,1,1,0,390,20,55,0,0,0
keefd101,1920,6,7,31,13,7,1,0,391,129,43,2,30,41,0.26,2.97,0,1,6,1,537,15,60,0,0,0
keenj103,1920,0,0,1,0,0,0,0,9,3,1,0,1,2,0.33,3,0,0,0,0,12,1,1,0,0,0
kerrd101,1920,21,9,45,28,19,3,5,761,266,95,7,72,72,0.27,3.37,0,3,4,1,1045,13,116,0,0,0
kiefj101,1920,0,1,2,1,0,0,0,14,7,8,0,5,1,0.33,15.43,0,0,1,0,27,1,8,0,0,0
kimeh101,1920,0,0,4,0,0,0,0,21,9,2,0,2,1,0.33,2.57,0,0,1,0,30,2,4,0,0,0
kinnw101,1920,2,4,10,8,5,1,0,183,59,21,3,28,19,0.26,3.1,0,0,1,0,255,2,38,0,0,0
kircm101,1920,2,1,9,3,1,0,0,110,50,22,0,5,5,0.33,5.4,0,0,2,0,161,6,23,0,0,0
knowb101,1920,0,1,1,1,0,0,0,17,9,3,0,3,5,0.34,4.76,0,0,3,0,32,0,9,0,0,0
leifl101,1920,0,0,4,0,0,0,0,27,17,7,0,3,3,0.4,7,0,1,0,0,45,3,12,0,0,0
leond102,1920,10,17,28,27,10,3,0,574,192,92,8,63,76,0.27,4.33,0,13,8,0,781,1,107,0,0,0
leveh101,1920,0,2,3,2,0,0,0,31,9,6,1,12,0,0.25,5.23,0,0,0,0,48,1,6,0,0,0
loves101,1920,0,0,1,0,0,0,0,13,6,4,0,4,2,0.37,8.31,0,2,0,0,20,0,4,0,0,0
lowdg101,1920,0,0,3,0,0,0,0,16,9,4,0,5,0,0.4,6.75,0,1,0,0,27,2,4,0,0,0
loweg101,1920,0,0,1,0,0,0,0,6,1,0,0,1,0,0.16,0,0,0,0,0,7,1,0,0,0,0
luqud101,1920,13,9,37,23,10,1,1,623,168,58,5,60,72,0.22,2.51,0,2,4,0,825,11,65,0,0,0
lynca101,1920,2,0,5,3,1,0,0,67,23,13,1,17,8,0.27,5.24,0,1,1,0,109,2,15,0,0,0
lyong101,1920,2,1,7,2,1,0,0,70,21,8,2,9,5,0.26,3.09,0,0,1,0,93,2,8,0,0,0
mailw101,1920,7,0,9,8,6,2,0,190,54,13,1,18,25,0.23,1.85,0,1,0,0,253,1,18,0,0,0
mamaa101,1920,12,8,41,18,9,2,4,572,172,57,2,63,101,0.25,2.69,0,3,4,1,764,17,70,0,0,0
marqr102,1920,10,7,28,26,10,1,0,569,181,68,5,35,89,0.25,3.23,0,5,1,0,779,1,83,0,0,0
martp102,1920,1,4,8,5,2,0,0,97,48,22,2,25,14,0.36,6.12,0,2,4,1,161,0,36,0,0,0
marts102,1920,4,15,35,13,6,0,2,408,165,73,2,50,44,0.3,4.83,0,5,1,0,618,10,96,0,0,0
may-j102,1920,1,4,16,5,3,0,0,212,65,24,0,37,33,0.25,3.06,0,2,7,0,317,4,38,0,0,0
maysc101,1920,26,11,45,37,26,6,2,936,310,106,13,84,92,0.26,3.06,0,2,7,0,1301,8,127,0,0,0
mcgrb101,1920,0,0,15,0,0,0,0,81,24,14,1,20,11,0.24,4.67,0,1,1,0,123,13,18,0,0,0
mcquh101,1920,11,15,38,27,17,1,5,677,230,89,3,70,53,0.27,3.55,0,4,2,1,950,9,110,0,0,0
meadj101,1920,0,2,12,2,0,0,0,109,48,17,1,7,5,0.34,4.21,0,1,0,0,153,3,18,0,0,0
meadl101,1920,16,14,35,33,19,3,0,741,249,78,5,90,95,0.27,2.84,0,3,8,0,1043,1,104,0,0,0
miljj101,1920,1,0,9,0,0,0,0,70,24,8,2,4,9,0.26,3.09,0,1,0,1,99,8,10,0,0,0
mitcc102,1920,5,2,19,7,3,1,1,236,85,27,1,23,18,0.28,3.09,0,0,0,1,329,5,35,0,0,0
mogrg101,1920,5,9,26,15,7,0,1,376,146,60,4,36,35,0.28,4.31,0,2,3,0,550,6,83,0,0,0
mohag101,1920,0,1,13,1,0,0,0,107,33,7,0,7,13,0.25,1.77,0,2,3,0,145,8,17,0,0,0
moorr102,1920,1,13,24,14,5,0,0,398,161,69,6,64,45,0.31,4.68,0,2,3,0,580,8,89,0,0,0
morrb102,1920,1,1,8,3,1,0,0,81,25,13,0,19,15,0.24,4.33,0,0,3,0,126,4,21,0,0,0
morrj105,1920,1,0,2,1,1,1,0,21,4,0,0,1,3,0.16,0,0,0,0,0,25,1,0,0,0,0
mortg101,1920,8,6,29,17,6,1,1,411,140,68,2,57,72,0.27,4.47,0,5,1,0,584,8,80,0,0,0
murct101,1920,0,0,2,0,0,0,0,15,3,0,0,4,0,0.2,0,0,0,0,0,19,1,1,0,0,0
myere101,1920,2,4,16,7,2,0,1,215,93,38,1,23,16,0.31,4.77,0,2,4,0,321,2,52,0,0,0
myere101,1920,9,1,12,10,9,1,0,291,90,23,1,24,34,0.24,2.13,0,0,2,0,402,2,30,0,0,0
napib101,1920,4,2,9,5,5,1,0,147,47,7,0,7,17,0.25,1.29,0,0,1,0,196,4,12,0,0,0
naylr101,1920,10,23,42,36,20,0,0,754,306,97,7,86,90,0.31,3.47,0,11,6,1,1075,6,147,0,0,0
nehfa101,1920,21,12,40,33,22,4,0,842,273,96,8,45,79,0.26,3.08,0,3,1,1,1128,4,113,0,0,0
newkj101,1920,0,1,2,1,0,0,0,20,8,4,1,6,2,0.33,5.4,0,0,0,0,31,1,6,0,0,0
niehd101,1920,1,2,19,3,0,0,2,120,42,16,0,16,12,0.26,3.6,0,1,1,0,173,10,21,0,0,0
nortl101,1920,3,2,24,6,3,0,1,264,90,32,3,32,37,0.27,3.27,0,2,2,1,369,10,42,0,0,0
odoul101,1920,0,0,2,0,0,0,0,11,4,2,0,2,2,0.28,4.91,0,0,1,0,17,1,2,0,0,0
oescj101,1920,15,13,38,30,20,5,0,897,294,115,10,99,80,0.26,3.46,0,7,8,0,1250,7,124,0,0,0
okrif101,1920,1,2,21,1,1,0,0,123,44,24,2,18,9,0.29,5.27,0,0,5,0,172,14,29,0,0,0
oldhr101,1920,8,13,39,22,10,1,1,646,248,92,5,91,62,0.3,3.85,0,6,6,1,929,9,132,0,0,0
payng102,1920,1,1,12,0,0,0,0,89,39,18,2,9,7,0.31,5.46,0,0,0,0,134,5,24,0,0,0
pennh101,1920,16,13,37,31,19,4,2,727,244,99,9,61,68,0.26,3.68,0,2,4,1,1007,6,108,0,0,0
perrp101,1920,0,0,8,0,0,0,2,45,9,3,0,4,3,0.16,1.8,0,0,0,0,58,6,3,0,0,0
perrs101,1920,11,25,42,34,20,1,1,791,310,106,14,65,79,0.3,3.62,0,3,7,1,1110,8,151,0,0,0
pfefj101,1920,16,9,30,28,20,2,0,645,225,72,5,45,80,0.27,3.01,0,5,5,0,898,2,81,0,0,0
piera101,1920,1,1,6,2,2,0,0,75,23,8,2,9,12,0.25,2.88,0,0,0,0,102,3,9,0,0,0
ponde101,1920,11,15,33,23,13,2,0,588,182,57,3,40,62,0.24,2.62,0,10,2,0,803,10,76,0,0,0
quinj102,1920,18,10,41,32,17,2,3,760,271,90,8,48,101,0.27,3.2,0,5,2,0,1157,9,110,0,0,0
richr102,1920,2,0,2,2,1,0,0,51,18,12,0,9,4,0.27,6.35,0,0,0,0,75,0,12,0,0,0
ringj101,1920,17,16,42,33,18,1,1,800,268,105,4,92,73,0.26,3.54,0,8,5,2,1117,6,134,0,0,0
rixee101,1920,11,22,41,33,25,0,2,853,288,110,5,69,109,0.27,3.48,0,8,4,0,1175,4,137,0,0,0
romme101,1920,7,7,33,12,8,2,1,521,165,55,5,43,43,0.25,2.85,0,1,4,1,708,16,68,0,0,0
rudod101,1920,4,8,18,12,3,0,0,267,104,40,4,24,24,0.29,4.04,0,2,4,0,394,5,57,0,0,0
ruetd101,1920,16,12,37,33,23,5,3,797,235,73,2,96,99,0.24,2.47,0,6,9,1,1086,4,87,0,0,0
russa101,1920,5,6,16,10,7,0,1,323,100,36,3,38,53,0.25,3.01,0,4,3,0,439,6,44,0,0,0
ruthb101,1920,1,0,1,1,0,0,0,12,3,2,0,2,0,0.2,4.5,0,0,0,0,17,0,4,0,0,0
ryanr101,1920,0,1,3,1,1,0,0,46,14,3,1,4,5,0.25,1.76,0,0,0,0,61,1,6,0,0,0
salls101,1920,5,6,21,12,6,0,2,348,129,43,4,16,13,0.29,3.34,0,0,2,1,482,6,57,0,0,0
salls101,1920,1,0,5,1,1,0,0,51,16,3,0,0,2,0.23,1.59,0,0,0,0,67,1,7,0,0,0
sandr101,1920,1,1,8,1,0,0,0,52,20,10,1,17,2,0.31,5.19,0,0,1,0,82,5,10,0,0,0
schaa101,1920,6,4,22,11,5,1,1,298,130,49,2,30,19,0.31,4.44,0,0,1,0,439,7,60,0,0,0
schej103,1920,0,0,1,0,0,0,0,6,7,6,0,1,0,0.58,27,0,0,0,0,13,0,7,0,0,0
schuw103,1920,0,0,2,0,0,0,0,18,10,4,0,2,0,0.37,6,0,0,0,0,30,1,5,0,0,0
schuf102,1920,16,13,38,37,17,0,0,752,246,98,5,127,119,0.26,3.52,0,5,9,1,1096,1,118,0,0,0
scotg101,1920,0,0,2,0,0,0,0,18,4,3,0,3,1,0.2,4.5,0,0,0,0,25,0,3,0,0,0
scotj101,1920,10,21,44,32,22,3,1,873,308,114,6,85,94,0.27,3.53,0,9,13,0,1243,10,148,0,0,0
see-c101,1920,0,0,1,0,0,0,0,18,6,4,0,4,3,0.28,6,0,0,0,0,29,1,8,0,0,0
shanb103,1920,0,0,1,0,0,0,0,12,6,3,2,1,1,0.35,6.75,0,0,0,0,18,1,4,0,0,0
shawj101,1920,11,18,38,32,17,0,1,709,285,112,12,87,88,0.31,4.27,0,13,4,0,1005,5,127,0,0,0
shawb102,1920,20,13,38,31,20,5,2,803,246,73,10,85,126,0.24,2.45,0,3,1,0,1104,5,88,0,0,0
sherb101,1920,11,10,43,7,4,0,6,510,183,62,1,40,74,0.29,3.28,0,1,11,0,697,28,72,0,0,0
shird101,1920,0,1,2,1,0,0,0,12,5,3,0,2,0,0.31,6.75,0,1,1,0,19,1,4,0,0,0
shocu101,1920,20,10,38,28,22,5,5,737,224,74,10,70,107,0.24,2.71,0,0,4,0,981,10,97,0,0,0
shore101,1920,2,2,14,5,2,0,1,133,61,24,1,21,12,0.33,4.87,0,1,1,1,206,4,31,0,0,0
sislg101,1920,0,0,1,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0
slapj101,1920,0,1,3,1,0,0,0,19,15,5,0,4,1,0.44,7.11,0,0,0,0,38,1,12,0,0,0
smitg104,1920,13,18,43,28,10,1,2,752,265,96,10,51,51,0.28,3.45,0,1,6,0,1037,13,115,0,0,0
smits102,1920,11,9,33,12,6,2,3,409,134,28,1,27,33,0.26,1.85,0,1,2,0,552,15,42,0,0,0
snydb102,1920,2,1,16,4,1,0,1,162,59,25,1,28,17,0.28,4.17,0,5,6,0,245,6,33,0,0,0
sotha101,1920,8,15,36,26,12,1,2,655,263,114,6,89,81,0.3,4.7,0,10,6,0,975,10,151,0,0,0
swarm101,1920,0,1,1,1,1,0,0,36,17,6,0,2,2,0.33,4.5,0,1,0,0,53,0,6,0,0,0
theij101,1920,0,0,1,0,0,0,0,6,1,0,0,3,0,0.14,0,0,0,0,0,10,1,0,0,0,0
thorh101,1920,9,6,29,15,6,0,1,430,178,66,5,43,35,0.31,4.14,0,1,2,0,621,7,86,0,0,0
tonef101,1920,21,11,42,37,17,4,1,835,266,82,8,57,81,0.25,2.65,0,6,6,0,1120,5,101,0,0,0
towni101,1920,0,0,4,1,0,0,0,20,10,1,0,2,1,0.37,1.35,0,0,1,0,30,2,3,0,0,0
townl101,1920,2,2,7,1,1,0,0,73,18,4,1,2,0,0.22,1.48,0,1,0,0,87,6,4,0,0,0
tuero101,1920,0,0,2,0,0,0,0,2,5,4,0,1,0,0.83,54,0,0,0,0,8,0,4,0,0,0
turnt104,1920,0,0,1,0,0,0,0,4,2,2,0,1,0,0.4,13.5,0,0,0,0,6,0,2,0,0,0
tylel101,1920,11,12,27,27,18,2,0,579,193,71,6,57,57,0.26,3.31,0,2,3,0,803,0,83,0,0,0
uhleg101,1920,4,5,27,6,2,0,1,254,98,49,3,29,27,0.29,5.21,0,2,8,0,381,11,52,0,0,0
vange101,1920,3,8,24,13,4,0,0,314,131,64,7,40,25,0.31,5.5,0,0,3,1,466,8,83,0,0,0
vaugh101,1920,19,16,40,38,24,4,0,903,301,85,8,81,131,0.26,2.54,0,3,8,1,1255,2,113,0,0,0
veddl101,1920,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0
watsm103,1920,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0
watsm103,1920,0,0,5,0,0,0,0,34,15,11,2,7,1,0.32,8.74,0,0,0,0,55,2,11,0,0,0
watsm103,1920,5,4,12,10,4,2,0,215,79,30,0,17,16,0.29,3.77,0,1,1,0,296,2,33,0,0,0
weilc101,1920,9,13,30,24,13,1,2,550,201,91,6,61,45,0.29,4.47,0,2,3,2,772,3,103,0,0,0
weinl101,1920,1,1,10,2,0,0,0,66,27,15,1,19,10,0.33,6.14,0,2,1,1,106,4,17,0,0,0
wilkr101,1920,7,9,34,11,8,0,2,435,162,65,6,48,30,0.29,4.03,0,2,2,0,597,18,75,0,0,0
willl104,1920,22,14,39,38,25,0,0,897,302,130,15,90,128,0.27,3.91,0,4,12,1,1221,1,145,0,0,0
wilsm102,1920,1,1,3,2,1,0,0,39,12,5,0,5,4,0.24,3.46,0,0,0,0,55,0,10,0,0,0
wintj101,1920,0,0,21,0,0,0,0,139,37,18,1,28,14,0.23,3.5,0,1,4,0,195,13,19,0,0,0
wisnj101,1920,1,3,17,2,1,0,0,134,46,17,1,10,13,0.27,3.43,0,1,1,1,185,11,19,0,0,0
woodj108,1920,0,0,1,0,0,0,0,6,4,5,0,2,1,0.44,22.5,0,0,0,0,11,1,5,0,0,0
zacht101,1920,15,16,44,31,19,3,2,788,289,110,7,78,53,0.28,3.77,0,9,4,3,1141,10,141,0,0,0
zinnj101,1920,1,1,6,3,2,0,0,93,32,12,2,5,18,0.26,3.48,0,1,1,0,130,3,14,0,0,0
acosj101,1921,5,4,33,7,2,0,3,347,148,56,4,36,30,0.31,4.36,0,3,0,0,520,17,65,0,0,0
adamb104,1921,14,5,25,20,11,2,0,480,155,47,4,18,55,0.25,2.64,0,0,0,1,646,3,57,0,0,0
