retroID,GS,InnOuts,PO,A,E,DP,weight,height,debutYear,finalYear,pos_1B,pos_2B,pos_3B,pos_C,pos_OF,pos_P,pos_SS,bats_L,bats_R,throws_L,throws_R,G,AB,PA,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,NL
tilsc001,74,1949,164,5,4,1,0.446721,0.45,2016,2019,0,0,0,0,1,0,0,1,0,1,0,96,252,279,23,62,54,6,1,1,23,6,3,20,58,1,4,2,1,3,0
timmo001,88,2311,149,2,3,2,0.528689,0.55,1995,2000,0,0,0,0,1,0,0,0,1,0,1,186,405,441,62,95,54,20,1,20,60,4,1,33,82,2,1,1,1,11,1
timpc001,0,6,0,0,0,0,0.487705,0.55,2008,2008,0,0,0,0,1,0,0,1,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
tinsl001,208,6181,574,15,9,5,0.467213,0.4,1993,1997,0,0,0,0,1,0,0,0,0,0,1,361,870,979,131,210,159,34,4,13,79,41,20,88,231,2,4,14,3,21,1
tipte101,0,0,1015,21,24,4,0.467213,0.4,1939,1945,0,0,0,0,1,0,0,0,1,0,1,501,1626,1888,212,439,318,80,19,22,151,20,9,223,127,0,7,32,0,44,1
tobij101,0,0,1878,128,89,31,0.270492,0.25,1914,1927,0,0,0,0,1,0,0,1,0,1,0,1123,4390,4840,688,1414,1072,221,70,51,449,76,66,329,133,0,16,105,0,0,0
tobij102,0,0,101,161,13,20,0.364754,0.45,1945,1945,0,1,0,0,0,0,0,1,0,0,1,84,278,311,25,70,62,6,2,0,21,2,6,26,24,0,2,5,0,6,0
tocaj001,1,97,27,1,0,1,0.590164,0.6,1999,2001,1,0,0,0,0,0,0,0,1,0,1,25,27,27,4,7,6,1,0,0,5,0,0,0,11,0,0,0,0,0,1
todtp101,0,0,9080,623,80,716,0.405738,0.45,1924,1931,1,0,0,0,0,0,0,1,0,1,0,957,3415,3765,372,880,582,183,58,57,453,29,21,207,229,0,23,120,0,0,0
tolab101,996,27338,2915,101,58,79,0.385246,0.4,1965,1979,0,0,0,0,1,0,0,1,0,1,0,1282,4238,4664,572,1121,828,173,34,86,497,193,100,258,587,27,65,64,39,91,1
tolbm001,150,4342,266,448,18,104,0.446721,0.45,2008,2011,0,1,0,0,0,0,0,0,0,0,1,247,605,680,76,139,100,27,9,3,54,17,6,48,105,1,4,17,6,10,0
tolea001,47,1350,109,3,3,0,0.47541,0.3,2016,2018,0,0,0,0,1,0,0,1,0,0,1,96,231,249,41,66,43,14,1,8,35,2,2,15,49,3,2,0,1,5,1
tolej001,5,174,53,5,1,3,0.487705,0.5,1991,1991,1,0,0,0,0,0,0,1,0,1,0,44,54,59,6,14,9,4,0,1,6,0,0,4,9,0,0,0,1,2,1
tollw001,647,17739,1103,1892,87,382,0.344262,0.3,1981,1990,0,0,0,0,0,0,1,0,0,0,1,863,2322,2613,301,559,473,60,17,9,133,108,41,219,384,0,8,53,11,40,0
tolmt001,31,871,135,5,0,11,0.467213,0.45,1981,1987,0,0,0,0,1,0,0,0,1,0,1,132,196,228,21,33,18,10,0,5,24,1,3,24,31,1,2,3,3,3,1
tolsc101,0,0,542,34,9,42,0.446721,0.45,1925,1930,1,0,0,0,0,0,0,0,1,0,1,144,275,312,23,78,57,16,1,4,45,1,0.5,26,39,0,2,9,0,0,1
tomay001,265,6866,385,56,16,9,0.713115,0.55,2015,2019,0,0,0,0,1,0,0,0,1,0,1,309,1108,1175,131,295,182,60,5,48,163,7,6,61,299,4,3,0,3,37,1
tomlk001,139,3905,239,377,18,87,0.405738,0.55,2015,2018,0,1,0,0,0,0,0,0,1,0,1,273,618,687,77,164,136,18,7,3,47,19,8,58,139,3,4,4,3,15,1
topos101,0,0,730,1076,96,174,0.364754,0.35,1921,1928,0,1,0,0,0,0,0,1,0,0,1,546,1566,1777,223,437,330,76,22,9,151,22,12,150,93,0,14,47,0,0,1
torct001,3,142,8,0,1,0,0.487705,0.5,2002,2005,0,0,0,0,1,0,0,1,0,0,1,43,47,53,2,14,12,2,0,0,3,0,0,2,8,0,2,1,1,2,1
torge101,520,14577,11684,815,144,1097,0.42623,0.6,1947,1961,1,0,0,0,0,0,0,1,0,1,0,1668,4969,6037,848,1318,908,215,46,149,740,133,63.5,980,653,7,8,55,25,113,1
toroa001,20,569,18,37,2,5,0.467213,0.5,2019,2019,1,0,0,0,0,0,0,0,0,0,1,25,78,89,13,17,10,3,2,2,9,1,1,9,19,0,1,0,1,2,0
torpr101,0,0,31,0,1,2,0.381148,0.4,1920,1920,1,0,0,0,0,0,0,0,1,0,1,3,15,15,1,3,1,2,0,0,2,0,0,0,1,0,0,0,0,0,1
torra001,460,12980,1189,26,13,8,0.487705,0.35,2002,2013,0,0,0,0,1,0,0,0,0,0,1,650,1910,2155,277,462,288,113,29,32,174,77,29,205,476,5,11,19,10,36,1
torre001,3,72,3,7,3,1,0.364754,0.25,2008,2008,0,1,0,0,0,0,0,0,0,0,1,8,9,9,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0
torrf101,304,8040,309,610,54,62,0.364754,0.4,1962,1964,0,0,1,0,0,0,0,0,1,0,1,365,1191,1291,109,302,209,61,5,27,153,2,3,71,202,5,8,9,12,51,0
torrf102,334,10332,3536,308,28,329,0.508197,0.65,1956,1963,1,0,0,0,0,0,0,1,0,1,0,714,1482,1703,150,404,298,78,15,13,179,4,1,155,64,20,26,25,15,44,1
torrg001,256,6824,389,599,37,136,0.508197,0.5,2018,2019,0,1,0,0,0,0,0,0,1,0,1,267,977,1088,150,269,164,42,1,62,167,11,4,90,251,6,8,2,11,18,0
torrj101,1206,32029,6768,1303,113,678,0.557377,0.55,1960,1977,1,0,0,0,0,0,0,0,1,0,1,2209,7874,8801,996,2342,1687,344,59,252,1185,23,29,779,1094,127,85,13,50,284,1
torrr001,160,4528,200,402,10,64,0.307377,0.25,2015,2019,0,1,0,0,0,0,0,0,1,0,1,236,592,631,68,165,125,30,6,4,57,5,1,24,83,0,3,7,5,16,1
torrr002,25,755,35,67,2,11,0.467213,0.4,2017,2018,0,1,0,0,0,0,0,0,0,0,1,42,102,108,13,23,19,4,0,0,5,1,0,5,15,0,1,0,0,2,0
torrr101,315,10304,866,35,21,2,0.405738,0.35,1971,1980,0,0,0,0,1,0,0,0,0,0,1,654,1314,1522,159,279,194,45,5,35,126,13,20,164,246,13,6,30,8,22,0
torvk001,9,278,79,3,0,7,0.528689,0.6,1988,1991,1,0,0,0,0,0,0,1,0,0,1,42,62,69,1,14,9,4,0,1,4,0,1,5,12,0,2,0,0,2,1
tosor001,37,997,87,4,3,0,0.487705,0.45,2011,2011,0,0,0,0,1,0,0,1,0,0,1,60,172,189,20,35,22,7,1,5,22,0,2,14,42,0,3,0,0,2,0
tovaw001,28,771,34,78,1,16,0.42623,0.2,2013,2019,0,0,0,0,0,0,1,0,1,0,1,40,101,110,6,19,14,5,0,0,7,1,0,6,18,1,1,2,0,2,1
trabj001,150,4065,1238,136,12,138,0.483607,0.45,1984,1989,1,0,0,0,0,0,0,1,0,1,0,264,819,897,70,186,138,21,0,27,117,5,5,58,118,6,6,2,12,22,0
traca001,53,1361,211,60,6,20,0.590164,0.6,2000,2009,1,0,0,0,0,0,0,1,0,0,1,149,277,314,35,64,39,10,2,13,43,1,0,30,99,1,2,0,5,4,1
tracc001,634,16785,2410,814,75,262,0.528689,0.5,2004,2013,1,0,0,0,0,0,0,1,0,0,1,938,2706,2988,317,741,474,172,9,86,358,11,7,233,473,28,19,3,27,53,1
tracd101,324,9977,575,1004,64,167,0.344262,0.4,1962,1969,0,0,0,0,0,0,1,0,1,0,1,614,1231,1393,148,262,214,31,9,8,91,15,14,134,253,10,2,18,8,18,1
tracj101,40,1094,60,0,2,1,0.446721,0.45,1980,1981,0,0,0,0,1,0,0,1,0,0,1,87,185,213,18,46,34,5,4,3,14,3,2,25,51,1,0,2,1,3,1
trahb001,2,104,5,6,0,3,0.42623,0.3,2018,2018,0,1,0,0,0,0,0,0,1,0,1,11,14,14,2,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,1
trama001,2129,56195,3448,6265,235,1321,0.364754,0.45,1977,1996,0,0,0,0,0,0,1,0,1,0,1,2293,8288,9375,1231,2365,1713,412,55,185,1003,236,109,850,874,48,37,124,76,156,0
tramb001,414,10738,779,18,11,3,0.528689,0.6,1997,2003,0,0,0,0,1,0,0,0,1,0,1,584,1798,2034,243,469,284,96,7,82,285,10,10,210,325,5,10,3,13,38,1
tramr101,0,0,2,0,1,0,0.405738,0.45,1940,1940,0,0,0,0,1,0,0,1,0,1,0,2,4,5,0,1,1,0,0,0,0,1,0.5,1,1,0,0,0,0,0,1
travc101,0,0,1946,3138,264,630,0.446721,0.5,1933,1947,0,0,1,0,0,0,0,1,0,0,1,1328,4914,5414,665,1544,1174,265,78,27,657,23,32,402,291,0,31,67,0,51,0
travd001,296,7871,516,811,30,204,0.487705,0.3,2015,2018,0,1,0,0,0,0,0,0,1,0,1,316,1169,1245,155,320,203,78,4,35,153,14,6,61,232,1,9,2,4,23,0
travs001,52,1402,309,13,6,26,0.528689,0.45,2017,2019,1,0,0,0,0,0,0,0,1,0,1,111,256,278,35,59,38,13,1,7,24,3,0,19,69,2,2,0,1,9,0
traxb001,1,30,6,2,0,0,0.508197,0.35,1990,1990,1,0,0,0,0,0,0,1,0,1,0,9,11,11,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1
trayp101,0,0,2390,3672,348,318,0.385246,0.45,1920,1937,0,0,1,0,0,0,0,0,1,0,1,1941,7559,8293,1183,2416,1823,371,164,58,1273,158,82.5,472,278,0,31,231,0,47,1
treaj001,511,13317,1034,1458,68,297,0.385246,0.35,1987,1995,0,1,0,0,0,0,0,1,0,0,1,762,2119,2318,244,596,451,103,14,28,208,14,13,140,184,19,12,26,21,42,1
trear101,0,0,194,6,11,1,0.405738,0.35,1944,1945,0,0,0,0,1,0,0,1,0,0,1,138,394,433,54,105,88,9,4,4,28,5,2.5,33,24,0,0,6,0,2,1
trear102,0,0,5,5,2,1,0.303279,0.2,1930,1930,0,0,1,0,0,0,0,1,0,0,1,6,19,19,1,4,2,2,0,0,1,0,0,0,3,0,0,0,0,0,0
trecf101,0,0,2,4,2,2,0.405738,0.35,1937,1937,0,0,0,0,0,0,1,0,1,0,1,1,4,4,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tremn101,0,0,38,2,0,0,0.303279,0.1,1934,1936,0,0,0,0,1,0,0,1,0,1,0,35,73,80,10,18,14,4,0,0,10,0,0,6,5,0,1,0,0,2,1
tremo101,0,0,24,4,0,0,0.356557,0.35,1927,1928,0,0,0,0,1,0,0,0,1,0,1,36,91,94,5,20,17,2,1,0,5,0,0,0,3,0,1,2,0,0,1
trest101,1127,29866,2021,1269,103,201,0.42623,0.5,1961,1969,0,0,0,0,1,0,0,0,0,0,1,1192,4251,4895,595,1041,675,179,34,153,530,45,25,550,698,30,40,21,33,67,0
trevb101,9,243,24,1,1,0,0.446721,0.55,1968,1968,0,0,0,0,1,0,0,0,1,0,1,17,40,42,1,9,8,1,0,0,1,0,1,2,9,0,0,0,0,0,0
trilm001,1544,41592,3977,4855,169,1029,0.303279,0.5,1973,1989,0,1,0,0,0,0,0,0,1,0,1,1780,5950,6573,598,1562,1229,239,33,61,571,56,57,452,742,35,34,88,49,143,1
tripc101,0,0,664,24,25,2,0.446721,0.4,1938,1945,0,0,0,0,1,0,0,0,1,0,1,470,1307,1434,148,334,246,47,14,27,173,10,5,123,114,0,0,4,0,39,1
triuc001,22,631,36,61,5,16,0.487705,0.4,2012,2014,0,0,0,0,0,0,1,0,1,0,1,39,81,87,6,13,9,3,0,1,6,0,0,2,20,0,1,2,1,1,1
trosh101,0,0,12125,753,121,1146,0.536885,0.55,1933,1946,1,0,0,0,0,0,0,1,0,0,1,1347,5161,5747,835,1561,944,331,58,228,1012,28,23,545,440,0,16,25,0,43,0
troum001,1121,29518,2768,38,20,10,0.651639,0.55,2011,2019,0,0,0,0,1,0,0,0,1,0,1,1199,4340,5272,903,1324,742,251,46,285,752,200,36,803,1118,100,81,0,48,57,0
trubc001,222,5948,172,441,37,51,0.467213,0.55,2000,2003,0,0,1,0,0,0,0,0,1,0,1,263,819,884,78,189,115,42,9,23,107,5,5,38,205,4,9,6,12,13,1
trumm001,747,19084,3582,247,43,283,0.610656,0.65,2010,2019,1,0,0,0,0,0,0,0,1,0,1,1097,4085,4419,532,1018,607,182,11,218,629,23,14,299,1097,20,16,0,19,106,1
tubbg001,14,406,38,1,1,0,0.487705,0.3,1993,1993,0,0,0,0,1,0,0,0,1,0,1,35,59,74,10,11,10,0,0,1,2,3,1,14,10,0,1,0,0,0,1
tuckc001,36,956,45,92,2,20,0.528689,0.6,2019,2019,0,0,0,0,0,0,1,0,0,0,1,56,147,159,16,31,16,10,3,2,13,0,0,10,40,1,1,1,0,2,1
tuckk001,27,891,64,4,3,1,0.467213,0.65,2018,2019,0,0,0,0,1,0,0,1,0,0,1,50,131,144,25,27,14,8,1,4,15,6,1,10,33,1,3,0,0,2,0
tuckm001,956,26185,2146,82,36,20,0.446721,0.55,1995,2006,0,0,0,0,1,0,0,1,0,0,1,1417,4083,4686,625,1047,665,208,49,125,528,114,56,490,960,31,39,41,33,67,1
tucko101,0,0,27,3,0,0,0.42623,0.4,1927,1928,0,0,0,0,1,0,0,1,0,0,1,34,71,87,6,11,8,2,0,1,10,0,2,11,5,0,1,4,0,0,0
tuckp001,123,3232,203,3,2,0,0.54918,0.45,2015,2018,0,0,0,0,1,0,0,1,0,1,0,243,600,651,65,133,71,38,1,23,68,0,2,41,151,0,9,0,1,7,1
tuckt102,0,0,1617,52,21,9,0.364754,0.35,1942,1951,0,0,0,0,1,0,0,1,0,0,1,701,2231,2542,325,570,458,79,24,9,179,77,47,291,237,0,4,16,0,17,0
tuiam001,98,2625,247,84,10,21,0.651639,0.55,2008,2016,0,0,1,0,0,0,0,0,1,0,1,155,360,404,41,74,46,15,1,12,45,0,0,38,128,0,4,1,1,6,1
tulot001,1255,32835,1946,3889,91,871,0.528689,0.6,2006,2019,0,0,0,0,0,0,1,0,1,0,1,1291,4804,5415,762,1391,878,264,24,225,780,57,32,511,900,48,47,10,43,146,1
turab001,61,1625,124,12,3,3,0.385246,0.35,1993,1994,0,1,0,0,0,0,0,0,1,0,1,78,252,283,31,56,37,16,2,1,15,9,3,24,45,0,3,4,0,3,0
turce101,0,0,5,9,1,1,0.364754,0.35,1943,1943,0,0,1,0,0,0,0,0,1,0,1,11,13,16,4,3,3,0,0,0,1,0,0,3,1,0,0,0,0,1,0
turgp101,0,0,4,3,1,2,0.282787,0.15,1923,1923,0,0,0,0,0,0,1,0,1,0,1,3,6,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
turnj001,807,21532,828,1609,75,199,0.516393,0.4,2009,2019,0,0,1,0,0,0,0,0,1,0,1,1072,3371,3827,478,983,630,225,8,120,472,34,10,333,557,15,87,5,31,90,1
turnj101,335,8613,602,31,27,5,0.42623,0.3,1974,1983,0,0,0,0,1,0,0,1,0,1,0,733,1742,1931,222,448,321,73,9,45,238,45,24,159,245,17,7,8,15,27,1
turns001,28,767,29,44,6,7,0.42623,0.35,1988,1992,0,0,1,0,0,0,0,1,0,0,1,56,110,128,9,26,21,5,0,0,6,2,1,14,24,0,0,2,2,5,1
turnt001,453,12075,644,1034,38,212,0.446721,0.55,2015,2019,0,0,0,0,0,0,1,0,1,0,1,482,1944,2124,332,566,375,103,25,63,216,159,30,160,396,5,13,2,5,22,1
turnt105,0,0,61,114,8,16,0.29918,0.25,1901,1919,0,1,0,0,0,0,0,0,1,0,1,38,127,136,7,24,21,3,0,0,6,2,1,5,9,0,0,4,0,0,0
tuttb101,1072,29490,2767,263,62,33,0.467213,0.45,1952,1963,0,0,0,0,1,0,0,0,1,0,1,1270,4268,4842,578,1105,842,149,47,67,443,38,44,480,416,18,13,52,29,143,0
twomb101,0,0,172,18,6,0,0.364754,0.35,1920,1921,0,0,0,0,1,0,0,1,0,0,1,165,358,395,47,109,95,9,2,3,32,9,15,28,30,0,1,8,0,0,1
twomg101,0,0,0,0,0,0,0.364754,0.3,1914,1919,0,0,0,0,1,0,0,0,1,0,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyacj101,0,0,82,4,2,0,0.487705,0.55,1943,1943,0,0,0,0,1,0,0,1,0,0,1,54,155,171,11,40,31,8,1,0,23,1,1,14,9,0,0,2,0,3,0
tylej101,0,0,27,2,3,0,0.405738,0.45,1934,1935,0,0,0,0,1,0,0,0,0,0,1,16,53,59,7,17,12,2,1,2,12,0,0,4,6,0,1,1,0,0,1
tynej001,294,8270,743,23,12,4,0.385246,0.5,2000,2008,0,0,0,0,1,0,0,1,0,1,0,440,1358,1467,168,373,320,41,11,1,94,61,15,68,137,2,13,20,8,29,1
tyroj101,92,2622,207,9,10,0,0.446721,0.5,1972,1977,0,0,0,0,1,0,0,0,1,0,1,177,405,447,52,92,70,11,3,8,32,6,3,32,77,2,0,5,5,7,1
tyrow101,12,315,39,10,0,6,0.446721,0.5,1976,1976,1,0,0,0,0,0,0,0,1,0,1,30,57,62,3,13,11,1,0,1,8,0,0,3,21,2,0,1,1,0,1
tysom101,892,22959,1764,2734,156,607,0.385246,0.3,1972,1981,0,1,0,0,0,0,0,0,1,0,1,1017,2959,3200,281,714,541,118,28,27,269,23,18,175,411,56,14,30,22,70,1
tysot102,0,0,435,20,16,9,0.381148,0.4,1926,1928,0,0,0,0,1,0,0,0,1,0,1,199,704,760,89,197,154,34,4,5,73,14,7,35,61,0,7,14,0,0,1
uggld001,1261,33784,2415,3472,127,784,0.54918,0.4,2006,2015,0,1,0,0,0,0,0,0,1,0,1,1346,4759,5509,759,1149,658,238,18,235,706,26,21,626,1341,22,70,12,42,74,1
uguel001,3,232,13,28,3,9,0.487705,0.45,2002,2003,0,1,0,0,0,0,0,0,0,0,1,74,28,31,23,6,5,0,0,1,2,10,4,3,8,0,0,0,0,0,0
uhalf101,0,0,85,2,6,1,0.42623,0.35,1934,1934,0,0,0,0,1,0,0,1,0,0,1,57,165,199,28,40,34,5,1,0,16,6,5,29,12,0,1,4,0,0,0
uhlat101,713,19532,1588,36,15,8,0.467213,0.55,1965,1972,0,0,0,0,1,0,0,1,0,0,1,898,2932,3191,343,772,601,114,21,36,285,52,35,202,277,20,12,25,20,33,1
uhlic101,0,0,9,0,0,0,0.303279,0.2,1934,1934,0,0,0,0,1,0,0,1,0,1,0,14,27,30,3,4,4,0,0,0,3,0,0,2,6,0,0,1,0,0,0
ullgs101,17,572,186,11,2,14,0.45082,0.55,1983,1983,1,0,0,0,0,0,0,0,1,0,1,35,79,85,8,15,11,4,0,0,5,0,2,5,21,0,1,0,0,6,0
umpht101,165,4528,788,33,12,6,0.42623,0.55,1953,1955,0,0,0,0,1,0,0,0,1,0,1,361,1160,1252,108,285,226,45,8,6,111,7,5,75,107,0,2,13,2,29,0
unrot001,20,705,137,24,3,13,0.508197,0.6,1995,2000,1,0,0,0,0,0,0,0,1,0,1,79,95,108,13,21,15,3,0,3,11,2,1,11,32,0,1,1,0,0,1
unsed101,1232,34763,3643,157,55,75,0.42623,0.5,1968,1982,0,0,0,0,1,0,0,1,0,1,0,1799,5215,5813,617,1344,1036,179,42,87,481,64,60,481,675,62,9,65,43,62,1
upshw001,1071,28974,9034,802,103,847,0.446721,0.45,1978,1988,1,0,0,0,0,0,0,1,0,1,0,1264,4203,4736,596,1103,736,199,45,123,528,88,59,452,642,50,23,30,28,60,0
uptob001,1341,35666,3118,353,73,63,0.446721,0.6,2004,2016,0,0,0,0,1,0,0,0,1,0,1,1469,5175,5854,723,1260,802,262,32,164,586,300,92,589,1561,23,24,22,44,98,1
uptoj001,1637,42621,3181,61,85,8,0.569672,0.5,2007,2019,0,0,0,0,1,0,0,0,1,0,1,1697,6208,7062,989,1651,983,332,38,298,937,147,56,729,1798,49,67,3,55,124,1
uptot101,0,0,282,446,40,99,0.344262,0.45,1950,1952,0,0,0,0,0,0,1,0,1,0,1,181,525,605,60,118,98,9,9,2,42,8,3,65,67,0,2,13,0,13,0
urbab101,0,0,1498,2215,195,404,0.364754,0.25,1931,1937,0,0,0,0,0,0,1,0,1,0,1,763,3046,3345,379,791,622,123,27,19,207,24,12,198,252,0,21,80,0,53,1
urial001,77,2009,95,160,10,31,0.446721,0.3,2018,2019,0,1,0,0,0,0,0,0,1,0,1,83,263,302,32,58,42,9,1,6,29,1,1,28,66,0,10,0,1,8,1
uribj001,926,24163,1436,2822,136,565,0.32377,0.35,1984,1993,0,0,0,0,0,0,1,0,0,0,1,1038,3064,3369,307,738,586,99,34,19,219,74,46,256,425,84,4,37,8,33,1
uribj002,1640,43672,2285,4380,164,849,0.692623,0.45,2001,2016,0,0,1,0,0,0,0,0,1,0,1,1826,6161,6715,724,1568,1003,323,43,199,816,48,39,388,1224,25,46,63,57,154,1
urruh001,8,228,14,1,0,0,0.508197,0.7,2013,2015,0,0,0,0,1,0,0,1,0,0,1,34,92,94,8,25,22,1,1,1,8,0,0,2,14,0,0,0,0,3,0
urshg001,238,6630,152,462,25,50,0.590164,0.45,2015,2019,0,0,1,0,0,0,0,0,1,0,1,299,908,975,119,244,164,50,1,29,113,1,2,53,177,1,8,2,4,29,0
usheb101,82,2286,759,33,16,10,0.42623,0.5,1946,1957,0,0,0,0,1,0,0,0,1,0,1,428,1101,1218,133,259,196,41,4,18,102,9,7.5,90,136,2,4,20,3,26,1
ussad101,0,0,5,7,0,1,0.385246,0.5,1925,1927,0,1,0,0,0,0,0,0,1,0,1,5,17,19,4,3,2,0,1,0,2,0,0,0,1,0,2,0,0,0,0
utlec001,1723,45785,3728,4573,149,1019,0.487705,0.5,2003,2018,0,1,0,0,0,0,0,1,0,0,1,1937,6857,7863,1103,1885,1157,411,58,259,1025,154,22,724,1193,62,204,6,72,93,1
vacht101,0,0,87,2,9,0,0.508197,0.5,1925,1925,0,0,0,0,1,0,0,0,1,0,1,110,252,283,41,79,54,15,7,3,48,2,2,21,33,0,7,3,0,0,0
vailm001,341,8787,684,37,23,5,0.42623,0.5,1975,1984,0,0,0,0,1,0,0,0,1,0,1,665,1604,1705,146,447,331,71,11,34,219,3,17,81,317,5,5,2,13,43,1
valac001,58,1654,177,131,5,41,0.528689,0.4,2010,2014,0,1,0,0,0,0,0,0,1,0,1,99,248,268,20,59,42,11,1,5,24,1,0,13,63,1,3,2,2,9,1
valap001,69,2151,183,184,6,62,0.540984,0.4,2016,2019,0,1,0,0,0,0,0,0,1,0,1,231,402,433,50,86,46,22,1,17,51,0,0,23,125,0,0,7,1,6,1
valbl001,846,22714,1503,1714,72,339,0.569672,0.35,2008,2018,0,1,0,0,0,0,0,1,0,0,1,1011,3148,3571,377,710,418,169,9,114,367,11,16,374,788,17,19,9,21,57,1
valdc002,1,48,6,0,0,0,0.42623,0.45,2003,2003,0,0,0,0,1,0,0,0,1,0,1,7,7,7,0,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0,1
valdj002,79,2286,174,95,8,23,0.528689,0.45,2012,2015,0,0,0,0,1,0,0,1,0,0,1,214,426,467,52,92,60,14,3,15,52,15,6,27,89,0,5,9,0,4,1
valdj101,18,775,61,96,8,21,0.344262,0.55,1980,1983,0,0,0,0,0,0,1,0,0,0,1,65,87,96,11,18,15,2,0,1,8,3,1,1,18,0,2,5,1,0,0
valdj102,309,8168,563,1002,74,221,0.405738,0.5,1955,1961,0,0,0,0,0,0,1,0,1,0,1,401,971,1080,89,213,170,26,8,9,85,6,6,79,132,3,8,15,7,27,0
valdm002,43,1199,307,15,0,24,0.569672,0.5,1997,2001,1,0,0,0,0,0,0,1,0,1,0,91,181,216,18,43,33,8,0,2,21,1,0,29,60,1,4,0,2,3,0
valdp001,14,347,28,0,0,0,0.528689,0.5,1996,2000,0,0,0,0,1,0,0,1,0,1,0,53,85,93,7,21,12,7,1,1,8,0,1,8,15,0,0,0,0,1,1
valds101,146,4291,288,12,8,1,0.385246,0.25,1965,1971,0,0,0,0,1,0,0,1,0,1,0,382,765,838,96,176,143,23,3,7,67,14,10,57,129,9,5,5,6,15,1
valeb001,29,839,47,66,3,17,0.344262,0.4,2017,2019,0,1,0,0,0,0,0,0,0,0,1,54,121,138,15,27,22,2,2,1,14,1,0,12,20,0,1,2,2,1,1
valeb101,3,75,3,4,1,0,0.405738,0.35,1958,1958,0,0,1,0,0,0,0,0,1,0,1,10,14,15,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1
valeb102,408,10951,839,830,75,128,0.463115,0.35,1969,1979,0,0,1,0,0,0,0,0,1,0,1,639,1698,1909,176,441,361,59,9,12,157,27,20,140,134,5,9,35,27,49,1
valee001,804,21158,1570,85,47,17,0.528689,0.65,1975,1985,0,0,0,0,1,0,0,0,1,0,1,894,3166,3392,380,881,574,169,15,123,474,59,37,180,462,9,7,5,34,81,1
valee002,77,2122,325,25,3,23,0.471311,0.45,2001,2005,0,0,0,0,1,0,0,1,0,1,0,205,406,450,50,95,60,20,2,13,37,0,1,41,101,7,2,0,1,11,1
valef101,348,9656,760,21,14,6,0.467213,0.5,1959,1968,0,0,0,0,1,0,0,0,0,0,1,533,1458,1659,180,360,258,56,10,36,138,47,16,156,228,2,27,12,6,32,0
valej002,1007,26737,1492,2643,136,541,0.385246,0.45,1992,2002,0,0,1,0,0,0,0,0,1,0,1,1105,3917,4511,614,1093,671,281,17,124,558,47,31,463,524,15,53,36,42,91,1
valej003,1470,39298,2389,4346,278,944,0.405738,0.35,1992,2007,0,0,0,0,0,0,1,0,0,0,1,1678,5539,6317,872,1348,756,302,41,249,816,136,56,630,1294,54,29,70,49,66,1
valoe101,261,6928,2769,72,67,9,0.467213,0.4,1940,1961,0,0,0,0,1,0,0,1,0,0,1,1806,5029,6091,768,1420,1061,228,73,58,601,110,79,942,284,12,38,65,17,111,1
vanbt001,12,297,114,4,0,9,0.631148,0.7,1993,1994,1,0,0,0,0,0,0,1,0,1,0,14,38,44,2,5,1,3,0,1,1,1,0,6,10,0,0,0,0,0,1
vanca101,0,0,620,37,8,38,0.405738,0.4,1928,1932,1,0,0,0,0,0,0,0,1,0,1,140,444,477,44,116,90,20,6,0,41,4,2,24,42,0,1,8,0,0,0
vandj001,608,15174,1967,68,26,93,0.42623,0.5,1991,2004,0,0,0,0,1,0,0,1,0,1,0,1372,2751,3166,374,717,432,170,18,97,430,38,20,385,698,32,8,2,20,53,1
vanmj001,53,1391,128,38,4,9,0.364754,0.4,2019,2019,1,0,0,0,0,0,0,1,0,0,1,95,228,260,33,54,32,13,1,8,23,9,3,29,56,0,2,0,1,5,1
vannj101,0,0,2,0,0,0,0.508197,0.5,1951,1951,0,0,0,0,1,0,0,1,0,0,1,6,7,8,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1
vanrm101,0,0,993,35,36,11,0.467213,0.45,1939,1946,0,0,0,0,1,0,0,0,1,0,1,529,1844,2010,232,493,352,94,27,20,303,2,1,139,155,0,8,19,0,60,1
vansa001,1451,39298,3923,262,55,111,0.467213,0.5,1983,1995,0,0,0,0,1,0,0,1,0,0,1,1658,5711,6478,835,1562,1014,293,91,164,792,245,59,667,1063,55,27,12,61,94,1
vanss001,179,5222,568,37,12,35,0.569672,0.65,2012,2017,1,0,0,0,0,0,0,0,1,0,1,355,760,869,84,184,110,44,1,29,95,11,6,85,223,4,14,2,8,20,1
varge001,9,239,67,5,1,7,0.528689,0.65,1982,1984,1,0,0,0,0,0,0,0,1,0,1,26,39,43,4,10,7,3,0,0,5,0,0,3,7,0,0,0,1,0,1
