retroID,POS,GS,InnOuts,PO,A,E,DP
buchr001,P,0,118,1,6,0,0
buchr001,P,0,3,0,0,0,0
buckg101,P,0,0,0,1,0,0
buckg101,P,0,0,1,7,0,1
buckg101,P,0,0,7,35,3,5
buckg101,P,0,0,7,50,3,4
buckg101,P,0,0,8,31,0,2
buckg001,P,0,36,2,2,0,0
buckj001,1B,0,9,3,2,0,0
buckb001,1B,87,2467,888,50,2,93
buckb001,1B,161,4291,1547,159,12,89
buckb001,1B,0,6,0,0,0,0
buckb001,1B,136,3633,1366,161,13,132
buckb001,OF,57,1527,123,1,1,0
buckb001,1B,140,3651,1258,124,7,118
buckb001,OF,44,1184,93,0,1,0
buckb001,1B,31,825,311,21,3,28
buckb001,1B,105,2798,996,81,17,92
buckb001,1B,89,2328,826,73,6,67
buckb001,OF,49,1355,90,5,2,2
buckb001,OF,153,4106,315,7,5,0
buckb001,1B,18,492,160,12,1,11
buckb001,1B,5,114,35,2,0,1
buckb001,OF,16,438,36,1,0,1
buckb001,1B,138,3575,1067,157,14,104
buckb001,1B,0,3,1,1,0,1
buckb001,1B,162,4321,1384,184,12,140
buckb001,1B,113,2960,974,96,15,75
buckb001,OF,2,54,5,1,0,0
buckb001,1B,5,147,66,5,0,5
buckb001,1B,5,141,49,1,1,2
buckb001,OF,129,3450,235,4,6,0
buckb001,1B,98,2546,966,58,10,75
buckb001,OF,67,1689,138,4,2,0
buckb001,1B,20,524,181,13,3,19
buckb001,1B,104,2697,1075,83,6,85
buckb001,1B,0,6,1,0,0,0
buckb001,1B,7,201,70,6,0,4
buckb001,OF,77,2025,165,5,1,0
buckb001,1B,73,1862,605,58,6,53
buckb001,OF,13,282,25,0,0,0
buckb001,1B,8,244,75,6,0,6
buckb002,P,3,39,3,1,0,0
buckb002,P,13,232,5,7,1,1
buckb002,P,5,102,1,3,0,2
buckb002,P,0,42,0,0,0,0
buckb002,P,1,17,0,0,0,0
buckb002,P,2,52,0,1,0,0
buckt001,OF,35,902,80,0,1,0
buckt001,OF,75,1996,145,3,0,0
buckt001,OF,37,1002,84,3,0,0
buckt001,OF,27,740,61,0,0,0
buckt001,OF,17,438,40,1,1,0
buckt001,OF,13,343,16,0,0,0
budam101,OF,1,30,1,0,1,0
buddd101,SS,108,2811,204,294,23,70
buddd101,3B,3,123,6,11,3,1
buddd101,SS,113,2965,213,370,29,98
buddd101,SS,22,581,38,62,5,13
buddd101,SS,18,475,40,49,2,13
buddd101,SS,145,3675,235,412,35,89
buddd101,2B,5,117,8,6,0,1
buddd101,3B,0,6,0,0,0,0
buddd101,SS,136,3514,269,445,31,102
buddd101,SS,121,3171,230,356,30,79
buddm001,P,0,18,0,0,0,0
buddm001,P,2,125,4,3,0,0
buddm001,P,0,119,5,10,2,0
buddm001,P,0,125,4,13,0,1
buddm001,P,0,6,1,0,0,0
budnm101,P,0,0,5,21,2,0
budnm101,P,0,0,3,3,0,0
budzm001,OF,1,24,3,0,0,0
buecs001,2B,30,677,59,66,1,25
buecs001,2B,16,383,20,36,0,7
buecs001,2B,12,279,12,35,0,3
buecs001,SS,0,12,0,1,0,0
buecs001,3B,126,3249,79,232,8,24
buecs001,3B,101,2778,87,239,3,20
buecs001,3B,94,2551,68,175,9,13
buecs001,3B,31,807,22,64,4,5
buecs001,2B,0,3,0,1,0,0
buecs001,3B,149,3916,110,297,16,25
buecs001,2B,7,243,21,23,0,6
buecs001,OF,0,12,1,0,0,0
buecs001,1B,2,67,18,0,0,3
buecs001,2B,2,48,4,3,0,0
buecs001,3B,131,3463,106,264,12,22
buecs001,3B,61,1642,50,119,7,6
buecs001,3B,6,186,7,11,0,2
buecs001,3B,30,806,26,55,5,3
buecs001,2B,0,13,1,1,0,0
buecs001,3B,79,2063,70,157,8,7
buecs001,2B,1,38,2,3,0,0
buecs001,3B,95,2362,55,136,5,13
buecs001,2B,0,6,1,1,0,0
buecs001,1B,5,131,44,7,0,1
buecs001,3B,68,1743,52,137,6,17
buecs001,3B,79,2079,52,169,10,10
buecs001,3B,109,2964,111,226,11,17
buecs001,OF,1,24,4,0,0,0
buecs001,SS,0,6,1,1,0,1
buehw001,P,23,412,0,16,1,0
buehw001,P,0,28,2,1,0,1
buehm001,P,34,656,18,34,0,5
buehm001,P,34,717,6,46,2,2
buehm001,P,33,611,12,35,2,1
buehm001,P,31,607,13,47,0,5
buehm001,P,3,154,1,9,1,2
buehm001,P,32,606,12,29,1,2
buehm001,P,35,736,16,51,4,3
buehm001,P,32,596,11,29,3,4
buehm001,P,30,603,13,34,1,3
buehm001,P,35,691,15,38,0,3
buehm001,P,33,631,4,46,0,4
buehm001,P,32,664,11,49,3,5
buehm001,P,33,710,13,45,2,2
buehm001,P,32,612,9,35,1,3
buehm001,P,31,616,15,40,1,4
buehm001,P,33,640,13,41,1,5
buenf001,P,0,25,2,2,0,0
buenf001,P,0,7,0,0,0,0
buenf001,P,0,97,4,2,0,1
buenf001,P,0,52,1,3,0,1
buenj001,P,0,33,2,1,0,0
buenj001,P,1,9,0,0,0,0
buenj001,P,0,6,1,1,0,0
bufod001,3B,0,1,0,0,0,0
bufod001,OF,0,6,0,0,0,0
bufod001,OF,23,625,53,0,0,0
bufod001,OF,52,1464,134,4,0,1
bufod001,OF,34,1141,93,3,0,0
bufod001,OF,22,629,61,2,1,1
bufod001,OF,102,2729,282,7,3,4
bufod001,OF,76,2049,189,6,3,2
bufod001,OF,130,3568,336,4,5,1
bufod001,OF,11,348,40,0,0,0
bufod001,OF,35,949,67,2,2,0
bufod001,2B,0,2,0,0,0,0
bufod101,2B,39,984,102,99,8,30
bufod101,OF,6,179,13,1,0,0
bufod101,OF,113,2967,217,6,3,0
bufod101,2B,8,210,22,21,2,2
bufod101,OF,101,2709,173,6,2,1
bufod101,OF,1,21,1,0,0,0
bufod101,2B,2,39,3,1,1,0
bufod101,3B,8,234,10,11,1,1
bufod101,3B,94,2754,95,250,19,16
bufod101,3B,3,99,5,10,0,2
bufod101,3B,1,24,0,0,0,0
bufod101,3B,121,3290,98,301,26,24
bufod101,2B,31,810,88,81,8,18
bufod101,2B,37,1108,109,107,8,22
bufod101,2B,1,45,2,4,1,0
bufod101,3B,15,541,13,59,1,9
bufod101,2B,128,3316,326,357,13,93
bufod101,3B,2,75,1,2,0,0
bufod101,OF,128,3365,228,7,4,1
bufod101,OF,125,3354,221,13,3,3
bufod101,OF,66,1532,130,4,0,0
bufod101,2B,85,2140,196,198,13,60
bufod101,3B,22,672,30,63,3,5
buhlb101,P,31,553,14,34,2,0
buhlb101,P,31,650,14,25,2,2
buhlb101,P,35,683,22,48,0,4
buhlb101,P,0,0,14,25,1,3
buhlb101,P,33,716,26,50,1,3
buhlb101,P,30,636,15,29,3,2
buhlb101,P,25,594,21,43,1,4
buhlb101,P,33,650,19,35,1,2
buhlb101,P,34,678,12,44,0,5
buhlb101,P,0,8,0,1,0,1
buhlb101,P,18,396,16,22,1,3
buhlb101,P,1,7,0,1,0,0
buhlb101,P,27,605,12,30,2,1
buhlb101,P,14,331,5,18,1,1
buhlb101,P,1,6,0,0,0,0
buhlb101,P,28,565,16,37,1,1
buhlb101,P,10,219,5,19,2,0
buhnj001,OF,142,3691,251,9,3,1
buhnj001,OF,16,473,52,2,2,0
buhnj001,OF,101,2409,176,4,0,0
buhnj001,OF,110,3058,244,15,5,4
buhnj001,OF,146,3862,263,8,6,2
buhnj001,OF,149,3985,314,14,2,4
buhnj001,OF,83,2082,127,7,1,2
buhnj001,OF,35,936,55,1,2,0
buhnj001,OF,57,1468,106,6,4,3
buhnj001,1B,1,27,9,0,0,1
buhnj001,OF,7,165,11,1,0,1
buhnj001,OF,120,3138,180,5,2,0
buhnj001,OF,57,1521,134,7,1,3
buhnj001,OF,95,2490,178,11,2,2
buhnj001,OF,153,3978,295,5,1,3
buhnj001,OF,70,1718,127,5,2,2
buhnj001,OF,10,219,15,0,0,0
buicd001,P,0,124,4,6,0,0
buicd001,P,0,51,0,3,0,0
buicd001,P,0,342,3,15,1,2
bukec101,P,0,0,3,11,1,1
bukvr001,P,0,12,0,1,0,0
bukvr001,P,0,107,2,6,1,1
bukvr001,P,0,75,2,4,3,0
bukvr001,P,0,31,0,4,0,0
bukvr001,P,0,22,0,0,0,0
bukvr001,P,0,16,0,0,0,0
bulgj001,P,0,30,1,2,0,0
bulgj001,P,0,19,0,0,0,0
bulgj001,P,0,72,3,1,0,0
bulgj001,P,0,48,2,1,0,0
bulgj001,P,0,197,5,8,1,2
bulgj001,P,0,5,0,0,0,0
bulgj001,P,0,28,2,1,1,0
bullg101,SS,0,9,2,2,1,0
bulls001,OF,20,760,70,2,1,1
bulls001,OF,25,842,59,1,2,0
bulls001,OF,13,375,35,1,0,0
bulls001,OF,1,27,2,0,0,0
bullb001,P,3,51,1,1,0,0
bullb001,P,5,128,6,2,2,1
bullb001,P,0,18,0,0,0,0
bullb001,P,0,4,0,0,0,0
bullb001,P,2,44,1,0,0,0
bullj001,P,24,450,20,20,0,2
bullj001,P,10,300,6,11,0,0
bullj001,P,20,388,15,20,0,0
bullj001,P,0,50,1,1,0,0
bullj001,P,1,17,1,0,0,0
bullj001,P,25,466,12,30,0,2
bullj001,P,9,255,17,17,0,2
bullk001,P,0,6,1,2,0,1
bullk001,P,0,24,1,1,0,0
bullk001,P,0,92,4,10,0,0
bullk001,P,0,21,0,3,0,0
bullk001,P,0,10,0,1,0,0
bulle001,OF,5,142,11,0,0,0
bulle001,OF,0,12,2,0,0,0
bulle001,OF,3,102,6,0,2,0
bulle001,OF,6,144,7,0,1,0
bulle001,1B,1,39,11,3,1,0
bulle001,OF,2,51,7,0,1,0
bullr101,P,0,0,3,3,0,0
bumba001,OF,122,3280,329,7,3,0
bumba001,OF,65,1554,115,7,6,0
bumba001,OF,95,2256,235,3,3,1
bumba001,OF,86,2109,230,7,3,1
bumba001,OF,82,2036,134,2,3,0
bumba001,OF,130,3533,404,9,6,1
bumba001,OF,2,45,4,0,0,0
bumba001,OF,35,976,70,2,0,1
bumba001,OF,127,3601,367,7,7,1
bumba001,OF,28,726,62,2,1,0
bumba001,OF,97,2582,255,6,2,2
bumba001,OF,155,4230,488,7,5,1
bumba001,OF,10,300,31,0,2,0
bumba001,OF,106,2746,251,9,3,2
bumgm001,P,33,614,7,22,3,0
bumgm001,P,32,625,7,36,2,0
bumgm001,P,34,680,1,21,0,1
bumgm001,P,1,30,0,3,0,0
bumgm001,P,33,652,8,26,2,2
bumgm001,P,17,333,2,10,0,1
bumgm001,P,32,655,5,19,1,1
bumgm001,P,31,604,7,33,3,1
bumgm001,P,18,333,3,10,1,0
bumgm001,P,21,389,3,13,0,0
bumma001,P,0,66,1,6,1,1
bumma001,P,0,95,1,2,0,1
bumpn001,P,2,221,2,9,1,0
bumpn001,P,0,109,2,7,0,0
bumpn001,P,0,114,3,8,1,1
buncm001,P,5,120,2,3,1,0
buncm001,P,1,30,0,2,0,0
bundd001,P,28,509,5,12,1,3
bundd001,P,14,329,4,8,1,0
bundd001,P,0,5,0,0,0,0
bundd001,P,31,515,9,10,1,2
bunkw101,P,15,366,5,17,3,0
bunkw101,P,1,12,0,0,0,0
bunkw101,P,10,213,5,9,1,0
bunkw101,P,6,96,1,5,0,0
bunkw101,P,24,428,8,19,0,3
bunkw101,P,9,264,4,20,0,1
bunkw101,P,31,668,19,43,2,6
bunkw101,P,29,642,20,34,1,3
bunkw101,P,27,567,8,32,1,0
bunnj101,P,41,942,18,30,2,0
bunnj101,P,8,153,4,8,1,1
bunnj101,P,34,756,11,31,0,0
bunnj101,P,34,659,9,16,0,0
bunnj101,P,35,745,18,25,1,1
bunnj101,P,16,330,5,16,1,1
bunnj101,P,39,873,29,40,3,2
bunnj101,P,40,907,16,33,1,1
bunnj101,P,39,853,10,31,3,2
bunnj101,P,35,774,17,13,0,1
bunnj101,P,3,160,2,6,0,0
bunnj101,P,30,800,12,19,0,0
bunnj101,P,33,657,12,27,2,1
bunnj101,P,37,805,21,29,3,6
bunnj101,P,25,468,4,9,1,2
bunnj101,P,35,749,11,16,3,1
bunnj101,P,26,480,6,17,2,1
bunnj101,P,9,169,1,6,0,0
burad001,P,0,37,0,1,0,0
burad001,P,0,2,0,0,0,0
burbb101,P,0,9,0,0,1,0
burbb101,P,4,51,0,2,1,0
burbb101,P,24,422,10,16,0,1
burbd001,P,3,102,2,1,1,1
burbd001,P,32,574,10,27,0,0
burbd001,P,5,286,7,12,1,0
burbd001,P,18,334,8,9,0,1
burbd001,P,33,585,15,14,2,2
burbd001,P,11,212,3,8,0,0
burbd001,P,0,222,3,5,0,1
burbd001,P,9,190,7,4,0,0
burbd001,P,0,24,1,2,1,0
burbd001,P,34,660,20,29,1,4
burbd001,P,31,611,15,26,2,4
burbd001,P,27,480,13,24,1,0
burbd001,P,27,452,17,18,0,1
burbd001,P,2,110,2,4,0,0
burbd001,P,0,19,1,0,0,0
burbd001,P,0,212,5,13,2,0
burbd001,P,2,130,5,7,0,0
burbd001,P,0,130,3,3,0,0
burcl101,P,0,127,1,5,2,0
burdb102,OF,4,78,2,0,0,0
burdb102,1B,0,60,26,2,0,0
burdb102,OF,1,21,2,0,0,0
burdb102,OF,14,417,28,2,2,0
burdb102,1B,9,555,206,12,1,15
burdb102,1B,13,375,122,7,1,13
burdb102,OF,0,18,2,0,0,0
burdb102,1B,1,99,31,0,1,1
burdb102,OF,1,24,3,0,0,0
burdb102,OF,0,6,0,0,0,0
burdb102,1B,0,48,14,0,1,1
burdb102,1B,6,189,62,6,0,4
burdb102,OF,59,1371,71,3,1,1
burdb102,OF,5,114,11,0,1,0
burdb102,1B,3,84,24,1,0,2
burdf101,P,0,60,3,2,0,0
burdf101,P,0,29,0,2,1,0
burdf101,P,0,14,0,2,0,1
burdl101,P,0,30,0,2,0,0
burdl101,P,32,714,17,49,4,4
burdl101,P,14,295,4,12,2,1
burdl101,P,36,826,27,53,1,4
burdl101,P,0,239,8,11,2,0
burdl101,P,13,253,7,15,3,2
burdl101,P,39,869,21,47,1,6
burdl101,P,33,690,18,47,2,6
burdl101,P,17,393,10,34,0,3
burdl101,P,32,827,31,68,2,6
burdl101,P,0,0,9,29,1,3
burdl101,P,36,817,27,60,1,2
burdl101,P,0,55,0,5,0,0
burdl101,P,0,0,0,1,0,1
burdl101,P,19,431,8,33,2,1
burdl101,P,3,61,2,3,0,0
burdl101,P,9,212,4,14,0,3
burdl101,P,0,0,11,37,1,6
burdl101,P,35,769,19,48,1,4
burdl101,P,33,770,22,53,4,3
burdl101,P,0,0,0,1,0,0
burdn001,P,0,4,0,0,0,0
burgt101,1B,31,812,283,15,1,27
burgt101,OF,2,57,3,0,1,0
burgt101,OF,2,36,3,0,0,0
burgt001,P,0,307,17,20,1,4
burgt001,OF,0,3,0,0,0,0
burgt001,P,0,275,11,25,1,0
burgt001,P,0,227,6,12,0,1
burgt001,P,2,218,11,23,1,7
burgt001,P,0,165,6,13,1,0
burgt001,P,0,346,8,26,0,2
burgt001,P,0,288,7,23,3,2
burgt001,P,0,266,5,14,0,3
burgt001,P,0,30,1,0,0,0
burgt001,P,0,69,3,3,0,1
burgt001,P,0,179,7,13,0,3
burgt001,P,0,264,7,28,1,3
burgt001,OF,0,3,0,0,0,0
burgt001,P,0,162,9,15,0,1
burgt001,P,0,297,7,27,0,5
burgt001,OF,0,1,0,0,0,0
burgt001,P,1,184,5,13,2,3
burgt001,P,0,292,11,18,1,1
burgt001,P,0,204,3,20,2,0
burga001,P,0,190,1,1,0,0
burga001,P,0,71,1,2,0,0
burga001,P,1,220,0,8,0,1
burgb101,OF,0,0,45,2,1,1
burgb101,OF,0,0,62,1,3,0
burge001,P,0,15,0,1,0,0
burge001,P,0,25,0,0,0,0
burge002,P,0,124,3,5,0,0
burge002,P,0,81,0,2,0,0
burgh001,P,6,88,2,4,0,0
burib101,3B,0,0,5,5,0,0
burib101,SS,0,0,44,44,8,6
burib101,3B,0,0,0,0,0,0
burke102,P,0,0,0,2,0,1
burke102,P,0,0,0,1,0,0
burke102,P,0,0,0,4,0,0
burke102,P,0,0,1,1,1,0
burkb102,P,0,0,4,20,0,1
burkb102,P,0,0,3,14,0,0
burkb102,P,0,0,8,36,2,1
burkb102,P,0,0,5,19,1,1
burkb102,P,0,0,6,24,0,1
burkb102,P,0,0,0,17,3,1
burkb102,P,0,0,6,8,3,0
burkb102,P,0,0,4,29,1,1
burkb102,P,0,0,4,16,0,0
burkb102,P,0,0,0,0,0,0
burkc001,SS,21,553,27,52,6,9
burkc001,2B,9,276,21,34,0,7
burkc001,2B,2,77,7,15,0,3
burkc001,3B,2,60,2,5,0,0
burkc001,OF,20,537,52,1,0,0
burkc001,2B,0,12,0,0,0,0
burkc001,3B,0,21,1,0,0,0
burkc001,1B,6,189,67,4,0,6
burkc001,SS,2,41,2,4,1,2
burkc001,2B,32,1037,68,117,5,26
burkc001,OF,75,1941,121,3,1,1
burkc001,2B,7,241,15,24,0,5
burkc001,SS,1,72,3,9,0,0
burkc001,OF,39,1047,81,3,2,1
burkc001,2B,31,933,56,103,3,17
burkc001,SS,3,95,2,8,1,1
burkc001,OF,52,1305,96,2,1,0
burkg101,OF,1,150,10,0,0,0
burkg101,1B,0,3,1,0,0,0
burkg101,OF,53,1452,152,1,2,0
burkg101,OF,35,1296,98,1,3,0
burkg101,OF,23,606,46,2,0,0
burkg101,OF,13,377,33,0,1,0
burkg001,P,0,137,4,5,0,0
burkg001,P,0,95,1,2,0,0
burkj003,1B,0,12,4,2,0,1
burkj003,3B,0,8,0,0,0,0
burkj003,OF,1,30,2,0,0,0
burkj003,1B,0,3,0,0,0,0
burkj003,3B,0,6,0,1,0,0
burkj003,1B,1,27,7,1,1,2
burkj003,1B,0,3,2,0,0,0
burkj003,1B,0,6,4,0,0,1
burkj003,P,0,3,0,0,0,0
burkj003,1B,0,6,1,1,0,0
burkj001,P,25,478,14,23,0,1
burkj001,P,25,442,7,18,0,2
burkj001,P,32,585,11,18,1,0
burkj001,P,22,403,10,15,1,1
burkj001,P,32,612,11,25,1,4
burkj001,P,34,620,13,25,1,2
burkj001,P,10,206,7,4,0,0
burkj001,P,30,565,18,26,0,0
burkj001,P,34,695,21,36,0,2
burkj001,P,0,18,0,1,0,1
burkj001,P,34,658,15,26,0,1
burkj001,P,30,568,12,28,1,1
burkj001,P,29,519,8,11,1,0
burkj001,P,24,462,12,21,1,1
burkj001,P,30,545,7,19,1,4
burkj001,P,32,569,11,18,1,0
burkj002,P,9,177,4,6,1,1
burkj002,P,0,47,2,1,0,0
burkl101,SS,0,0,6,15,2,2
burkl101,2B,0,0,125,167,13,30
burkl101,2B,0,0,27,38,4,8
burkl101,3B,0,0,7,16,2,0
burkl101,2B,0,0,100,130,9,27
burkl101,3B,0,0,1,1,2,0
burkl101,2B,0,0,0,2,0,0
burkl101,SS,0,0,1,0,0,0
burkl102,OF,6,147,13,0,0,0
burkl102,3B,3,93,6,6,2,0
burkl102,SS,0,3,0,1,0,1
burkl102,OF,12,291,23,0,1,0
burkl102,3B,4,114,4,7,3,1
burkl102,3B,1,30,0,1,0,0
burkl102,2B,1,39,4,3,0,0
burkl102,1B,1,39,13,1,0,1
burkl102,2B,2,61,5,4,2,0
burkl102,2B,7,198,22,27,4,6
burkl102,3B,1,63,2,5,0,0
burkl102,1B,3,72,31,2,1,1
burkl102,OF,0,6,0,0,0,0
burkl102,3B,1,15,0,0,1,0
burkl102,OF,11,319,25,1,0,1
burkl102,OF,1,33,2,0,0,0
burkp101,3B,0,0,0,0,0,0
burks102,P,0,147,2,8,2,3
burks102,P,0,47,2,3,1,0
burkt001,P,0,273,6,17,0,0
burkt001,P,0,361,5,21,1,2
burkt001,P,0,246,8,14,0,0
burkt001,P,0,254,4,16,0,0
burkt001,P,0,83,1,9,0,0
burkt001,P,0,225,3,20,0,1
burkt001,P,0,167,2,12,1,1
burkt001,P,0,138,1,9,1,0
burkt001,P,0,47,2,3,1,0
burkt001,P,2,305,4,22,1,1
burkk101,P,0,0,1,15,2,1
burkk101,P,0,0,6,41,2,0
burkk101,P,0,0,4,6,1,0
burkk101,P,0,0,3,8,0,1
burkk101,P,0,0,1,6,0,1
burkk101,P,0,0,6,20,0,0
burkm001,1B,2,78,26,1,1,1
burkm001,OF,0,3,0,0,0,0
burkm001,1B,4,108,29,2,0,4
burkm001,1B,1,42,10,0,0,2
burke001,OF,38,991,79,2,3,0
burke001,OF,133,3627,313,6,6,1
burke001,OF,19,434,25,2,0,0
burke001,OF,123,3222,283,2,2,1
burke001,OF,106,2701,207,6,4,1
burke001,OF,6,124,6,0,0,0
burke001,OF,149,3847,279,6,5,2
burke001,OF,128,3377,320,15,4,2
burke001,OF,139,3647,370,9,9,0
burke001,OF,67,1676,158,3,5,0
burke001,OF,2,42,5,0,0,0
burke001,OF,96,2566,245,7,6,3
burke001,OF,143,3805,324,7,2,0
burke001,OF,106,2594,210,3,2,2
burke001,OF,108,2542,215,4,4,1
burke001,OF,62,1607,120,3,2,0
burke001,OF,93,2397,187,5,5,0
burke001,OF,41,1050,89,1,1,0
burlr001,SS,29,791,54,102,5,16
burlr001,SS,151,3939,272,523,16,109
burlr001,SS,108,2845,208,394,13,88
burlr001,3B,3,83,4,2,1,0
burlr001,SS,29,773,43,77,2,12
burlr001,SS,155,4093,301,528,22,147
burlr001,SS,145,3913,274,478,34,88
burlr001,2B,53,1410,112,145,6,39
burlr001,SS,11,344,19,51,1,12
burlr001,2B,5,126,15,11,0,3
burlr001,SS,144,3894,285,482,15,100
burlr001,SS,154,4080,285,482,24,111
burlr001,SS,157,4194,267,498,29,102
burlr001,2B,27,735,65,79,3,24
burlr001,3B,0,3,2,1,0,0
burlr001,SS,81,2133,143,256,18,42
burna001,P,27,520,11,27,2,0
burna001,P,32,571,10,23,5,2
burna001,P,29,613,12,19,4,3
burna001,P,25,497,17,15,2,2
burna001,P,26,492,11,20,3,1
burna001,P,4,69,3,4,0,0
burna001,P,7,124,2,5,1,0
burna001,P,33,560,9,16,4,1
burna001,P,34,664,18,29,7,1
burna001,P,34,641,9,25,1,1
burna001,P,13,248,2,8,1,1
burna001,P,21,407,6,16,1,2
burna001,P,19,360,10,18,0,0
burna001,P,30,573,12,19,2,0
burna001,P,31,607,21,36,1,1
burna001,P,33,621,5,20,3,0
burna001,P,32,627,11,18,2,1
burna002,P,0,3,1,0,0,0
burna002,P,0,215,4,10,0,1
burna002,P,0,143,1,5,1,0
burna002,P,0,152,3,6,1,0
burna002,P,0,4,0,0,0,0
burnc002,P,0,114,5,2,1,1
burnj108,SS,0,0,18,30,4,3
burnj108,3B,0,0,22,50,2,2
burnj108,SS,0,0,22,55,9,12
burnj108,2B,0,0,12,8,2,0
burnj108,SS,0,0,26,38,6,9
burnj108,3B,0,0,25,52,5,5
burnj108,2B,0,0,48,69,9,10
burnj108,2B,0,0,20,46,2,4
burnj108,3B,0,0,10,11,4,2
burnj108,2B,0,0,59,105,11,14
burnj108,3B,0,0,17,34,5,3
burnj108,SS,0,0,184,304,28,52
burnj108,OF,0,0,3,0,0,0
burnj108,SS,0,0,6,7,2,3
burnj108,SS,0,0,115,157,18,35
burnj108,SS,0,0,84,127,14,21
burnj108,2B,0,0,9,7,3,1
burnj108,2B,0,0,2,3,1,1
burnj108,3B,0,0,43,59,2,6
burnj108,OF,0,0,3,0,0,0
burnj108,SS,0,0,18,27,4,5
burnj108,2B,0,0,30,63,5,8
burns001,P,0,2,0,0,0,0
burns001,P,0,170,7,16,0,1
burns001,P,0,97,3,4,0,0
burns001,P,0,17,0,3,0,0
burns001,P,0,170,7,10,0,2
burns001,P,0,170,3,14,0,1
burns001,P,0,29,1,0,0,0
burns001,P,0,76,9,8,1,0
burns001,P,13,215,4,17,1,1
burns001,P,0,189,5,12,0,0
burnw101,P,9,339,10,25,0,6
burnw101,P,14,363,6,16,1,2
burnw101,P,4,85,0,3,0,0
burnj001,OF,137,3588,255,10,7,1
burnj001,OF,64,1647,138,2,2,0
burnj001,OF,1,63,10,0,0,0
burnj001,OF,73,1927,165,6,4,2
burnj001,OF,153,4000,295,13,6,4
burnj001,OF,127,3328,262,8,5,2
burnj001,OF,158,4213,306,10,9,3
burnj001,OF,60,1544,84,3,5,0
burnj001,OF,79,1929,120,1,2,0
burnj001,OF,131,3444,249,7,9,0
burnj001,OF,16,515,44,0,0,0
burnj001,OF,155,4158,317,12,7,2
burnj001,OF,20,522,38,1,1,0
burnj001,OF,41,1034,63,1,2,0
burnj001,OF,155,4138,311,6,5,1
burnj001,OF,132,3575,256,13,7,3
burna003,OF,0,3,0,0,0,0
burna003,1B,0,3,0,0,0,0
burna003,3B,0,27,0,6,0,1
